pid,turkid,name_manipulated,is_manipulated,wine,shape_manipulated,value_id,value
358,A2V8IQ87DYKZCD,White,False,Red,Uniform,11,18
358,A2V8IQ87DYKZCD,White,False,Red,Uniform,12,18
358,A2V8IQ87DYKZCD,White,False,Red,Uniform,13,18
358,A2V8IQ87DYKZCD,White,False,Red,Uniform,14,20
358,A2V8IQ87DYKZCD,White,False,Red,Uniform,15,20
358,A2V8IQ87DYKZCD,White,False,Red,Uniform,16,20
358,A2V8IQ87DYKZCD,White,False,Red,Uniform,17,20
358,A2V8IQ87DYKZCD,White,False,Red,Uniform,18,20
358,A2V8IQ87DYKZCD,White,False,Red,Uniform,19,22
358,A2V8IQ87DYKZCD,White,False,Red,Uniform,20,22
358,A2V8IQ87DYKZCD,White,False,Red,Uniform,21,22
358,A2V8IQ87DYKZCD,White,False,Red,Uniform,22,24
358,A2V8IQ87DYKZCD,White,False,Red,Uniform,23,24
324,A2OC4PZXSR522W,Red,True,Red,Uniform,0,18
324,A2OC4PZXSR522W,Red,True,Red,Uniform,1,20
324,A2OC4PZXSR522W,Red,True,Red,Uniform,2,20
324,A2OC4PZXSR522W,Red,True,Red,Uniform,3,22
324,A2OC4PZXSR522W,Red,True,Red,Uniform,4,22
324,A2OC4PZXSR522W,Red,True,Red,Uniform,5,22
324,A2OC4PZXSR522W,Red,True,Red,Uniform,6,22
324,A2OC4PZXSR522W,Red,True,Red,Uniform,7,24
324,A2OC4PZXSR522W,Red,True,Red,Uniform,8,24
324,A2OC4PZXSR522W,Red,True,Red,Uniform,9,24
324,A2OC4PZXSR522W,Red,True,Red,Uniform,10,24
324,A2OC4PZXSR522W,Red,True,Red,Uniform,11,26
324,A2OC4PZXSR522W,Red,True,Red,Uniform,12,26
324,A2OC4PZXSR522W,Red,True,Red,Uniform,13,26
324,A2OC4PZXSR522W,Red,True,Red,Uniform,14,26
324,A2OC4PZXSR522W,Red,True,Red,Uniform,15,28
324,A2OC4PZXSR522W,Red,True,Red,Uniform,16,28
324,A2OC4PZXSR522W,Red,True,Red,Uniform,17,28
324,A2OC4PZXSR522W,Red,True,Red,Uniform,18,28
324,A2OC4PZXSR522W,Red,True,Red,Uniform,19,30
324,A2OC4PZXSR522W,Red,True,Red,Uniform,20,30
324,A2OC4PZXSR522W,Red,True,Red,Uniform,21,30
324,A2OC4PZXSR522W,Red,True,Red,Uniform,22,32
324,A2OC4PZXSR522W,Red,True,Red,Uniform,23,32
360,AD0NEBNT68FF4,Red,False,White,Uniform,0,10
360,AD0NEBNT68FF4,Red,False,White,Uniform,1,12
360,AD0NEBNT68FF4,Red,False,White,Uniform,2,14
360,AD0NEBNT68FF4,Red,False,White,Uniform,3,16
360,AD0NEBNT68FF4,Red,False,White,Uniform,4,18
360,AD0NEBNT68FF4,Red,False,White,Uniform,5,20
360,AD0NEBNT68FF4,Red,False,White,Uniform,6,22
360,AD0NEBNT68FF4,Red,False,White,Uniform,7,22
360,AD0NEBNT68FF4,Red,False,White,Uniform,8,24
360,AD0NEBNT68FF4,Red,False,White,Uniform,9,26
360,AD0NEBNT68FF4,Red,False,White,Uniform,10,28
360,AD0NEBNT68FF4,Red,False,White,Uniform,11,30
360,AD0NEBNT68FF4,Red,False,White,Uniform,12,30
360,AD0NEBNT68FF4,Red,False,White,Uniform,13,32
360,AD0NEBNT68FF4,Red,False,White,Uniform,14,34
360,AD0NEBNT68FF4,Red,False,White,Uniform,15,36
360,AD0NEBNT68FF4,Red,False,White,Uniform,16,38
360,AD0NEBNT68FF4,Red,False,White,Uniform,17,40
360,AD0NEBNT68FF4,Red,False,White,Uniform,18,42
360,AD0NEBNT68FF4,Red,False,White,Uniform,19,44
360,AD0NEBNT68FF4,Red,False,White,Uniform,20,46
360,AD0NEBNT68FF4,Red,False,White,Uniform,21,48
360,AD0NEBNT68FF4,Red,False,White,Uniform,22,50
360,AD0NEBNT68FF4,Red,False,White,Uniform,23,50
362,A2KSAAQBU5R0F6,White,True,White,Uniform,0,20
362,A2KSAAQBU5R0F6,White,True,White,Uniform,1,20
362,A2KSAAQBU5R0F6,White,True,White,Uniform,2,20
362,A2KSAAQBU5R0F6,White,True,White,Uniform,3,20
362,A2KSAAQBU5R0F6,White,True,White,Uniform,4,20
362,A2KSAAQBU5R0F6,White,True,White,Uniform,5,20
362,A2KSAAQBU5R0F6,White,True,White,Uniform,6,20
362,A2KSAAQBU5R0F6,White,True,White,Uniform,7,20
362,A2KSAAQBU5R0F6,White,True,White,Uniform,8,20
362,A2KSAAQBU5R0F6,White,True,White,Uniform,9,20
362,A2KSAAQBU5R0F6,White,True,White,Uniform,10,22
362,A2KSAAQBU5R0F6,White,True,White,Uniform,11,22
362,A2KSAAQBU5R0F6,White,True,White,Uniform,12,22
362,A2KSAAQBU5R0F6,White,True,White,Uniform,13,22
362,A2KSAAQBU5R0F6,White,True,White,Uniform,14,24
362,A2KSAAQBU5R0F6,White,True,White,Uniform,15,26
362,A2KSAAQBU5R0F6,White,True,White,Uniform,16,26
362,A2KSAAQBU5R0F6,White,True,White,Uniform,17,26
362,A2KSAAQBU5R0F6,White,True,White,Uniform,18,28
362,A2KSAAQBU5R0F6,White,True,White,Uniform,19,28
362,A2KSAAQBU5R0F6,White,True,White,Uniform,20,30
362,A2KSAAQBU5R0F6,White,True,White,Uniform,21,30
362,A2KSAAQBU5R0F6,White,True,White,Uniform,22,30
362,A2KSAAQBU5R0F6,White,True,White,Uniform,23,30
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,0,16
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,1,18
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,2,20
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,3,20
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,4,20
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,5,22
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,6,22
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,7,22
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,8,24
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,9,24
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,10,24
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,11,24
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,12,26
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,13,26
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,14,26
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,15,26
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,16,26
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,17,28
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,18,28
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,19,28
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,20,28
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,21,28
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,22,30
389,A1HH3ZNP1JP6KP,Red,True,Red,Same,23,30
369,A16XAVSI7X97DP,Red,False,White,Same,0,18
369,A16XAVSI7X97DP,Red,False,White,Same,1,18
369,A16XAVSI7X97DP,Red,False,White,Same,2,18
369,A16XAVSI7X97DP,Red,False,White,Same,3,20
369,A16XAVSI7X97DP,Red,False,White,Same,4,20
369,A16XAVSI7X97DP,Red,False,White,Same,5,20
369,A16XAVSI7X97DP,Red,False,White,Same,6,20
369,A16XAVSI7X97DP,Red,False,White,Same,7,22
369,A16XAVSI7X97DP,Red,False,White,Same,8,22
369,A16XAVSI7X97DP,Red,False,White,Same,9,22
369,A16XAVSI7X97DP,Red,False,White,Same,10,22
369,A16XAVSI7X97DP,Red,False,White,Same,11,24
369,A16XAVSI7X97DP,Red,False,White,Same,12,24
369,A16XAVSI7X97DP,Red,False,White,Same,13,24
369,A16XAVSI7X97DP,Red,False,White,Same,14,24
369,A16XAVSI7X97DP,Red,False,White,Same,15,26
369,A16XAVSI7X97DP,Red,False,White,Same,16,26
369,A16XAVSI7X97DP,Red,False,White,Same,17,26
369,A16XAVSI7X97DP,Red,False,White,Same,18,26
369,A16XAVSI7X97DP,Red,False,White,Same,19,28
369,A16XAVSI7X97DP,Red,False,White,Same,20,28
369,A16XAVSI7X97DP,Red,False,White,Same,21,30
369,A16XAVSI7X97DP,Red,False,White,Same,22,30
369,A16XAVSI7X97DP,Red,False,White,Same,23,32
354,A2NTF7F9IQNBJE,White,True,White,Uniform,0,18
354,A2NTF7F9IQNBJE,White,True,White,Uniform,1,18
354,A2NTF7F9IQNBJE,White,True,White,Uniform,2,18
354,A2NTF7F9IQNBJE,White,True,White,Uniform,3,18
354,A2NTF7F9IQNBJE,White,True,White,Uniform,4,22
354,A2NTF7F9IQNBJE,White,True,White,Uniform,5,22
354,A2NTF7F9IQNBJE,White,True,White,Uniform,6,22
354,A2NTF7F9IQNBJE,White,True,White,Uniform,7,22
354,A2NTF7F9IQNBJE,White,True,White,Uniform,8,24
354,A2NTF7F9IQNBJE,White,True,White,Uniform,9,24
354,A2NTF7F9IQNBJE,White,True,White,Uniform,10,24
354,A2NTF7F9IQNBJE,White,True,White,Uniform,11,26
354,A2NTF7F9IQNBJE,White,True,White,Uniform,12,26
354,A2NTF7F9IQNBJE,White,True,White,Uniform,13,26
354,A2NTF7F9IQNBJE,White,True,White,Uniform,14,28
354,A2NTF7F9IQNBJE,White,True,White,Uniform,15,28
354,A2NTF7F9IQNBJE,White,True,White,Uniform,16,28
354,A2NTF7F9IQNBJE,White,True,White,Uniform,17,30
354,A2NTF7F9IQNBJE,White,True,White,Uniform,18,30
354,A2NTF7F9IQNBJE,White,True,White,Uniform,19,30
354,A2NTF7F9IQNBJE,White,True,White,Uniform,20,30
354,A2NTF7F9IQNBJE,White,True,White,Uniform,21,32
354,A2NTF7F9IQNBJE,White,True,White,Uniform,22,32
354,A2NTF7F9IQNBJE,White,True,White,Uniform,23,32
390,A20VNT5IHVO401,White,False,Red,Uniform,0,18
390,A20VNT5IHVO401,White,False,Red,Uniform,1,20
390,A20VNT5IHVO401,White,False,Red,Uniform,2,20
390,A20VNT5IHVO401,White,False,Red,Uniform,3,22
390,A20VNT5IHVO401,White,False,Red,Uniform,4,22
390,A20VNT5IHVO401,White,False,Red,Uniform,5,22
390,A20VNT5IHVO401,White,False,Red,Uniform,6,22
390,A20VNT5IHVO401,White,False,Red,Uniform,7,24
390,A20VNT5IHVO401,White,False,Red,Uniform,8,24
390,A20VNT5IHVO401,White,False,Red,Uniform,9,26
390,A20VNT5IHVO401,White,False,Red,Uniform,10,26
390,A20VNT5IHVO401,White,False,Red,Uniform,11,26
390,A20VNT5IHVO401,White,False,Red,Uniform,12,28
390,A20VNT5IHVO401,White,False,Red,Uniform,13,28
390,A20VNT5IHVO401,White,False,Red,Uniform,14,28
390,A20VNT5IHVO401,White,False,Red,Uniform,15,28
390,A20VNT5IHVO401,White,False,Red,Uniform,16,28
390,A20VNT5IHVO401,White,False,Red,Uniform,17,28
390,A20VNT5IHVO401,White,False,Red,Uniform,18,30
390,A20VNT5IHVO401,White,False,Red,Uniform,19,30
390,A20VNT5IHVO401,White,False,Red,Uniform,20,32
390,A20VNT5IHVO401,White,False,Red,Uniform,21,32
390,A20VNT5IHVO401,White,False,Red,Uniform,22,32
390,A20VNT5IHVO401,White,False,Red,Uniform,23,32
373,A297OTX4PW0XS3,Red,True,Red,Same,0,18
373,A297OTX4PW0XS3,Red,True,Red,Same,1,18
373,A297OTX4PW0XS3,Red,True,Red,Same,2,18
373,A297OTX4PW0XS3,Red,True,Red,Same,3,20
373,A297OTX4PW0XS3,Red,True,Red,Same,4,20
373,A297OTX4PW0XS3,Red,True,Red,Same,5,22
373,A297OTX4PW0XS3,Red,True,Red,Same,6,22
373,A297OTX4PW0XS3,Red,True,Red,Same,7,24
373,A297OTX4PW0XS3,Red,True,Red,Same,8,24
373,A297OTX4PW0XS3,Red,True,Red,Same,9,24
373,A297OTX4PW0XS3,Red,True,Red,Same,10,24
373,A297OTX4PW0XS3,Red,True,Red,Same,11,26
373,A297OTX4PW0XS3,Red,True,Red,Same,12,26
373,A297OTX4PW0XS3,Red,True,Red,Same,13,26
373,A297OTX4PW0XS3,Red,True,Red,Same,14,26
373,A297OTX4PW0XS3,Red,True,Red,Same,15,26
373,A297OTX4PW0XS3,Red,True,Red,Same,16,28
373,A297OTX4PW0XS3,Red,True,Red,Same,17,28
373,A297OTX4PW0XS3,Red,True,Red,Same,18,28
373,A297OTX4PW0XS3,Red,True,Red,Same,19,30
373,A297OTX4PW0XS3,Red,True,Red,Same,20,30
373,A297OTX4PW0XS3,Red,True,Red,Same,21,32
373,A297OTX4PW0XS3,Red,True,Red,Same,22,32
373,A297OTX4PW0XS3,Red,True,Red,Same,23,32
395,AKON4ZPGX5DYQ,White,True,White,Same,0,18
395,AKON4ZPGX5DYQ,White,True,White,Same,1,18
395,AKON4ZPGX5DYQ,White,True,White,Same,2,18
395,AKON4ZPGX5DYQ,White,True,White,Same,3,20
395,AKON4ZPGX5DYQ,White,True,White,Same,4,20
395,AKON4ZPGX5DYQ,White,True,White,Same,5,20
395,AKON4ZPGX5DYQ,White,True,White,Same,6,20
395,AKON4ZPGX5DYQ,White,True,White,Same,7,20
395,AKON4ZPGX5DYQ,White,True,White,Same,8,20
395,AKON4ZPGX5DYQ,White,True,White,Same,9,20
395,AKON4ZPGX5DYQ,White,True,White,Same,10,22
395,AKON4ZPGX5DYQ,White,True,White,Same,11,22
395,AKON4ZPGX5DYQ,White,True,White,Same,12,22
395,AKON4ZPGX5DYQ,White,True,White,Same,13,22
395,AKON4ZPGX5DYQ,White,True,White,Same,14,22
395,AKON4ZPGX5DYQ,White,True,White,Same,15,22
395,AKON4ZPGX5DYQ,White,True,White,Same,16,24
395,AKON4ZPGX5DYQ,White,True,White,Same,17,24
395,AKON4ZPGX5DYQ,White,True,White,Same,18,24
395,AKON4ZPGX5DYQ,White,True,White,Same,19,24
395,AKON4ZPGX5DYQ,White,True,White,Same,20,24
395,AKON4ZPGX5DYQ,White,True,White,Same,21,24
395,AKON4ZPGX5DYQ,White,True,White,Same,22,24
395,AKON4ZPGX5DYQ,White,True,White,Same,23,26
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,0,18
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,1,18
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,2,20
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,3,20
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,4,20
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,5,20
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,6,20
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,7,22
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,8,22
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,9,22
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,10,22
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,11,24
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,12,24
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,13,26
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,14,26
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,15,26
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,16,26
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,17,26
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,18,28
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,19,30
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,20,30
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,21,30
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,22,32
332,A2ZGAH6NOSU2PO,Red,True,Red,Uniform,23,32
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,0,18
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,1,20
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,2,20
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,3,20
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,4,22
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,5,22
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,6,22
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,7,22
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,8,22
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,9,24
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,10,24
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,11,24
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,12,24
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,13,24
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,14,24
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,15,24
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,16,26
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,17,26
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,18,26
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,19,26
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,20,28
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,21,28
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,22,28
400,A1Y25W1Y7KDE5,Red,False,White,Uniform,23,30
394,A31CND4DSK34B9,White,True,White,Uniform,0,18
394,A31CND4DSK34B9,White,True,White,Uniform,1,18
394,A31CND4DSK34B9,White,True,White,Uniform,2,18
394,A31CND4DSK34B9,White,True,White,Uniform,3,18
394,A31CND4DSK34B9,White,True,White,Uniform,4,20
394,A31CND4DSK34B9,White,True,White,Uniform,5,20
394,A31CND4DSK34B9,White,True,White,Uniform,6,20
394,A31CND4DSK34B9,White,True,White,Uniform,7,22
394,A31CND4DSK34B9,White,True,White,Uniform,8,22
394,A31CND4DSK34B9,White,True,White,Uniform,9,22
394,A31CND4DSK34B9,White,True,White,Uniform,10,24
394,A31CND4DSK34B9,White,True,White,Uniform,11,24
394,A31CND4DSK34B9,White,True,White,Uniform,12,24
394,A31CND4DSK34B9,White,True,White,Uniform,13,24
394,A31CND4DSK34B9,White,True,White,Uniform,14,26
394,A31CND4DSK34B9,White,True,White,Uniform,15,26
394,A31CND4DSK34B9,White,True,White,Uniform,16,26
394,A31CND4DSK34B9,White,True,White,Uniform,17,26
394,A31CND4DSK34B9,White,True,White,Uniform,18,26
394,A31CND4DSK34B9,White,True,White,Uniform,19,28
394,A31CND4DSK34B9,White,True,White,Uniform,20,28
394,A31CND4DSK34B9,White,True,White,Uniform,21,28
394,A31CND4DSK34B9,White,True,White,Uniform,22,28
394,A31CND4DSK34B9,White,True,White,Uniform,23,28
397,A3GOR38ZREUSKR,Red,True,Red,Same,0,20
397,A3GOR38ZREUSKR,Red,True,Red,Same,1,20
397,A3GOR38ZREUSKR,Red,True,Red,Same,2,22
397,A3GOR38ZREUSKR,Red,True,Red,Same,3,22
397,A3GOR38ZREUSKR,Red,True,Red,Same,4,22
397,A3GOR38ZREUSKR,Red,True,Red,Same,5,22
397,A3GOR38ZREUSKR,Red,True,Red,Same,6,24
397,A3GOR38ZREUSKR,Red,True,Red,Same,7,24
397,A3GOR38ZREUSKR,Red,True,Red,Same,8,24
397,A3GOR38ZREUSKR,Red,True,Red,Same,9,24
397,A3GOR38ZREUSKR,Red,True,Red,Same,10,24
397,A3GOR38ZREUSKR,Red,True,Red,Same,11,26
397,A3GOR38ZREUSKR,Red,True,Red,Same,12,26
397,A3GOR38ZREUSKR,Red,True,Red,Same,13,26
397,A3GOR38ZREUSKR,Red,True,Red,Same,14,26
397,A3GOR38ZREUSKR,Red,True,Red,Same,15,26
397,A3GOR38ZREUSKR,Red,True,Red,Same,16,28
397,A3GOR38ZREUSKR,Red,True,Red,Same,17,28
397,A3GOR38ZREUSKR,Red,True,Red,Same,18,28
397,A3GOR38ZREUSKR,Red,True,Red,Same,19,28
397,A3GOR38ZREUSKR,Red,True,Red,Same,20,30
397,A3GOR38ZREUSKR,Red,True,Red,Same,21,30
397,A3GOR38ZREUSKR,Red,True,Red,Same,22,32
397,A3GOR38ZREUSKR,Red,True,Red,Same,23,32
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,0,30
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,1,30
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,2,30
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,3,30
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,4,30
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,5,30
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,6,30
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,7,30
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,8,30
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,9,32
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,10,32
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,11,32
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,12,32
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,13,32
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,14,32
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,15,32
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,16,34
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,17,34
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,18,34
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,19,34
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,20,36
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,21,36
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,22,36
396,A1L6PGLE7CIS12,Red,True,Red,Uniform,23,36
398,A275V9CR5L5ET2,White,False,Red,Uniform,0,20
398,A275V9CR5L5ET2,White,False,Red,Uniform,1,20
398,A275V9CR5L5ET2,White,False,Red,Uniform,2,22
398,A275V9CR5L5ET2,White,False,Red,Uniform,3,22
398,A275V9CR5L5ET2,White,False,Red,Uniform,4,22
398,A275V9CR5L5ET2,White,False,Red,Uniform,5,24
398,A275V9CR5L5ET2,White,False,Red,Uniform,6,24
398,A275V9CR5L5ET2,White,False,Red,Uniform,7,24
398,A275V9CR5L5ET2,White,False,Red,Uniform,8,26
398,A275V9CR5L5ET2,White,False,Red,Uniform,9,26
398,A275V9CR5L5ET2,White,False,Red,Uniform,10,26
398,A275V9CR5L5ET2,White,False,Red,Uniform,11,28
398,A275V9CR5L5ET2,White,False,Red,Uniform,12,28
398,A275V9CR5L5ET2,White,False,Red,Uniform,13,28
398,A275V9CR5L5ET2,White,False,Red,Uniform,14,28
398,A275V9CR5L5ET2,White,False,Red,Uniform,15,28
398,A275V9CR5L5ET2,White,False,Red,Uniform,16,30
398,A275V9CR5L5ET2,White,False,Red,Uniform,17,30
398,A275V9CR5L5ET2,White,False,Red,Uniform,18,30
398,A275V9CR5L5ET2,White,False,Red,Uniform,19,30
398,A275V9CR5L5ET2,White,False,Red,Uniform,20,30
398,A275V9CR5L5ET2,White,False,Red,Uniform,21,32
398,A275V9CR5L5ET2,White,False,Red,Uniform,22,32
398,A275V9CR5L5ET2,White,False,Red,Uniform,23,32
392,AGNEWBU7179GY,Red,False,White,Uniform,0,2
392,AGNEWBU7179GY,Red,False,White,Uniform,1,4
392,AGNEWBU7179GY,Red,False,White,Uniform,2,4
392,AGNEWBU7179GY,Red,False,White,Uniform,3,6
392,AGNEWBU7179GY,Red,False,White,Uniform,4,8
392,AGNEWBU7179GY,Red,False,White,Uniform,5,10
392,AGNEWBU7179GY,Red,False,White,Uniform,6,24
392,AGNEWBU7179GY,Red,False,White,Uniform,7,24
392,AGNEWBU7179GY,Red,False,White,Uniform,8,24
392,AGNEWBU7179GY,Red,False,White,Uniform,9,24
392,AGNEWBU7179GY,Red,False,White,Uniform,10,24
392,AGNEWBU7179GY,Red,False,White,Uniform,11,24
392,AGNEWBU7179GY,Red,False,White,Uniform,12,24
392,AGNEWBU7179GY,Red,False,White,Uniform,13,24
392,AGNEWBU7179GY,Red,False,White,Uniform,14,24
392,AGNEWBU7179GY,Red,False,White,Uniform,15,24
392,AGNEWBU7179GY,Red,False,White,Uniform,16,24
392,AGNEWBU7179GY,Red,False,White,Uniform,17,30
392,AGNEWBU7179GY,Red,False,White,Uniform,18,30
392,AGNEWBU7179GY,Red,False,White,Uniform,19,30
392,AGNEWBU7179GY,Red,False,White,Uniform,20,30
392,AGNEWBU7179GY,Red,False,White,Uniform,21,30
392,AGNEWBU7179GY,Red,False,White,Uniform,22,30
392,AGNEWBU7179GY,Red,False,White,Uniform,23,30
406,A3R3GOF4VF74AA,White,False,Red,Uniform,0,2
406,A3R3GOF4VF74AA,White,False,Red,Uniform,1,4
406,A3R3GOF4VF74AA,White,False,Red,Uniform,2,6
406,A3R3GOF4VF74AA,White,False,Red,Uniform,3,8
406,A3R3GOF4VF74AA,White,False,Red,Uniform,4,10
406,A3R3GOF4VF74AA,White,False,Red,Uniform,5,12
406,A3R3GOF4VF74AA,White,False,Red,Uniform,6,14
406,A3R3GOF4VF74AA,White,False,Red,Uniform,7,16
406,A3R3GOF4VF74AA,White,False,Red,Uniform,8,16
406,A3R3GOF4VF74AA,White,False,Red,Uniform,9,20
406,A3R3GOF4VF74AA,White,False,Red,Uniform,10,22
406,A3R3GOF4VF74AA,White,False,Red,Uniform,11,24
406,A3R3GOF4VF74AA,White,False,Red,Uniform,12,26
406,A3R3GOF4VF74AA,White,False,Red,Uniform,13,28
406,A3R3GOF4VF74AA,White,False,Red,Uniform,14,30
406,A3R3GOF4VF74AA,White,False,Red,Uniform,15,34
406,A3R3GOF4VF74AA,White,False,Red,Uniform,16,36
406,A3R3GOF4VF74AA,White,False,Red,Uniform,17,38
406,A3R3GOF4VF74AA,White,False,Red,Uniform,18,42
406,A3R3GOF4VF74AA,White,False,Red,Uniform,19,42
406,A3R3GOF4VF74AA,White,False,Red,Uniform,20,44
406,A3R3GOF4VF74AA,White,False,Red,Uniform,21,46
406,A3R3GOF4VF74AA,White,False,Red,Uniform,22,48
406,A3R3GOF4VF74AA,White,False,Red,Uniform,23,50
401,A16UI9RHNATNUB,Red,False,White,Same,0,20
401,A16UI9RHNATNUB,Red,False,White,Same,1,22
401,A16UI9RHNATNUB,Red,False,White,Same,2,22
401,A16UI9RHNATNUB,Red,False,White,Same,3,22
401,A16UI9RHNATNUB,Red,False,White,Same,4,22
401,A16UI9RHNATNUB,Red,False,White,Same,5,22
401,A16UI9RHNATNUB,Red,False,White,Same,6,22
401,A16UI9RHNATNUB,Red,False,White,Same,7,24
401,A16UI9RHNATNUB,Red,False,White,Same,8,24
401,A16UI9RHNATNUB,Red,False,White,Same,9,24
401,A16UI9RHNATNUB,Red,False,White,Same,10,24
401,A16UI9RHNATNUB,Red,False,White,Same,11,24
401,A16UI9RHNATNUB,Red,False,White,Same,12,24
401,A16UI9RHNATNUB,Red,False,White,Same,13,24
401,A16UI9RHNATNUB,Red,False,White,Same,14,26
401,A16UI9RHNATNUB,Red,False,White,Same,15,26
401,A16UI9RHNATNUB,Red,False,White,Same,16,26
401,A16UI9RHNATNUB,Red,False,White,Same,17,26
401,A16UI9RHNATNUB,Red,False,White,Same,18,26
401,A16UI9RHNATNUB,Red,False,White,Same,19,26
401,A16UI9RHNATNUB,Red,False,White,Same,20,28
401,A16UI9RHNATNUB,Red,False,White,Same,21,28
401,A16UI9RHNATNUB,Red,False,White,Same,22,30
401,A16UI9RHNATNUB,Red,False,White,Same,23,32
399,A321HI9J8MLQN4,White,False,Red,Same,0,22
