turkid,is_manipulated,wine,mean_manipulated,value_id,value
ANBIWXLNKFCQQ,False,RedWine,Low,1,27
ANBIWXLNKFCQQ,False,RedWine,Low,2,27
ANBIWXLNKFCQQ,False,RedWine,Low,3,27
ANBIWXLNKFCQQ,False,RedWine,Low,4,27
ANBIWXLNKFCQQ,False,RedWine,Low,5,27
ANBIWXLNKFCQQ,False,RedWine,Low,6,29
ANBIWXLNKFCQQ,False,RedWine,Low,7,29
ANBIWXLNKFCQQ,False,RedWine,Low,8,29
ANBIWXLNKFCQQ,False,RedWine,Low,9,29
ANBIWXLNKFCQQ,False,RedWine,Low,10,29
ANBIWXLNKFCQQ,False,RedWine,Low,11,31
ANBIWXLNKFCQQ,False,RedWine,Low,12,31
ANBIWXLNKFCQQ,False,RedWine,Low,13,31
ANBIWXLNKFCQQ,False,RedWine,Low,14,31
ANBIWXLNKFCQQ,False,RedWine,Low,15,31
ANBIWXLNKFCQQ,False,RedWine,Low,16,31
ANBIWXLNKFCQQ,False,RedWine,Low,17,33
ANBIWXLNKFCQQ,False,RedWine,Low,18,33
ANBIWXLNKFCQQ,False,RedWine,Low,19,33
ANBIWXLNKFCQQ,False,RedWine,Low,20,35
ANBIWXLNKFCQQ,False,RedWine,Low,21,35
ANBIWXLNKFCQQ,False,RedWine,Low,22,35
ANBIWXLNKFCQQ,False,RedWine,Low,23,37
ANBIWXLNKFCQQ,False,RedWine,Low,24,39
A18SI5095GGGWT,False,RedWine,Low,0,17
A18SI5095GGGWT,False,RedWine,Low,1,17
A18SI5095GGGWT,False,RedWine,Low,2,19
A18SI5095GGGWT,False,RedWine,Low,3,19
A18SI5095GGGWT,False,RedWine,Low,4,19
A18SI5095GGGWT,False,RedWine,Low,5,21
A18SI5095GGGWT,False,RedWine,Low,6,21
A18SI5095GGGWT,False,RedWine,Low,7,21
A18SI5095GGGWT,False,RedWine,Low,8,23
A18SI5095GGGWT,False,RedWine,Low,9,23
A18SI5095GGGWT,False,RedWine,Low,10,23
A18SI5095GGGWT,False,RedWine,Low,11,25
A18SI5095GGGWT,False,RedWine,Low,12,25
A18SI5095GGGWT,False,RedWine,Low,13,25
A18SI5095GGGWT,False,RedWine,Low,14,25
A18SI5095GGGWT,False,RedWine,Low,15,25
A18SI5095GGGWT,False,RedWine,Low,16,27
A18SI5095GGGWT,False,RedWine,Low,17,27
A18SI5095GGGWT,False,RedWine,Low,18,29
A18SI5095GGGWT,False,RedWine,Low,19,29
A18SI5095GGGWT,False,RedWine,Low,20,29
A18SI5095GGGWT,False,RedWine,Low,21,31
A18SI5095GGGWT,False,RedWine,Low,22,31
A18SI5095GGGWT,False,RedWine,Low,23,31
A18SI5095GGGWT,False,RedWine,Low,24,31
A3Q8C7JAAX3DGB,True,WhiteWine,Med,0,7
A3Q8C7JAAX3DGB,True,WhiteWine,Med,1,7
A3Q8C7JAAX3DGB,True,WhiteWine,Med,2,13
A3Q8C7JAAX3DGB,True,WhiteWine,Med,3,13
A3Q8C7JAAX3DGB,True,WhiteWine,Med,4,13
A3Q8C7JAAX3DGB,True,WhiteWine,Med,5,19
A3Q8C7JAAX3DGB,True,WhiteWine,Med,6,19
A3Q8C7JAAX3DGB,True,WhiteWine,Med,7,19
A3Q8C7JAAX3DGB,True,WhiteWine,Med,8,19
A3Q8C7JAAX3DGB,True,WhiteWine,Med,9,27
A3Q8C7JAAX3DGB,True,WhiteWine,Med,10,27
A3Q8C7JAAX3DGB,True,WhiteWine,Med,11,27
A3Q8C7JAAX3DGB,True,WhiteWine,Med,12,35
A3Q8C7JAAX3DGB,True,WhiteWine,Med,13,35
A3Q8C7JAAX3DGB,True,WhiteWine,Med,14,35
A3Q8C7JAAX3DGB,True,WhiteWine,Med,15,35
A3Q8C7JAAX3DGB,True,WhiteWine,Med,16,35
A3Q8C7JAAX3DGB,True,WhiteWine,Med,17,41
A3Q8C7JAAX3DGB,True,WhiteWine,Med,18,41
A3Q8C7JAAX3DGB,True,WhiteWine,Med,19,41
A3Q8C7JAAX3DGB,True,WhiteWine,Med,20,45
A3Q8C7JAAX3DGB,True,WhiteWine,Med,21,45
A3Q8C7JAAX3DGB,True,WhiteWine,Med,22,49
A3Q8C7JAAX3DGB,True,WhiteWine,Med,23,49
A3Q8C7JAAX3DGB,True,WhiteWine,Med,24,49
A2S75O867RJG0I,True,WhiteWine,High,0,27
A2S75O867RJG0I,True,WhiteWine,High,1,29
A2S75O867RJG0I,True,WhiteWine,High,2,29
A2S75O867RJG0I,True,WhiteWine,High,3,29
A2S75O867RJG0I,True,WhiteWine,High,4,31
A2S75O867RJG0I,True,WhiteWine,High,5,31
A2S75O867RJG0I,True,WhiteWine,High,6,31
A2S75O867RJG0I,True,WhiteWine,High,7,33
A2S75O867RJG0I,True,WhiteWine,High,8,33
A2S75O867RJG0I,True,WhiteWine,High,9,33
A2S75O867RJG0I,True,WhiteWine,High,10,33
A2S75O867RJG0I,True,WhiteWine,High,11,33
A2S75O867RJG0I,True,WhiteWine,High,12,35
A2S75O867RJG0I,True,WhiteWine,High,13,35
A2S75O867RJG0I,True,WhiteWine,High,14,37
A2S75O867RJG0I,True,WhiteWine,High,15,37
A2S75O867RJG0I,True,WhiteWine,High,16,37
A2S75O867RJG0I,True,WhiteWine,High,17,39
A2S75O867RJG0I,True,WhiteWine,High,18,39
A2S75O867RJG0I,True,WhiteWine,High,19,41
A2S75O867RJG0I,True,WhiteWine,High,20,41
A2S75O867RJG0I,True,WhiteWine,High,21,43
A2S75O867RJG0I,True,WhiteWine,High,22,43
A2S75O867RJG0I,True,WhiteWine,High,23,45
A2S75O867RJG0I,True,WhiteWine,High,24,47
A1GMVCWXQPG8ZR,False,RedWine,Med,0,17
A1GMVCWXQPG8ZR,False,RedWine,Med,1,19
A1GMVCWXQPG8ZR,False,RedWine,Med,2,21
A1GMVCWXQPG8ZR,False,RedWine,Med,3,21
A1GMVCWXQPG8ZR,False,RedWine,Med,4,21
A1GMVCWXQPG8ZR,False,RedWine,Med,5,21
A1GMVCWXQPG8ZR,False,RedWine,Med,6,23
A1GMVCWXQPG8ZR,False,RedWine,Med,7,23
A1GMVCWXQPG8ZR,False,RedWine,Med,8,23
A1GMVCWXQPG8ZR,False,RedWine,Med,9,23
A1GMVCWXQPG8ZR,False,RedWine,Med,10,25
A1GMVCWXQPG8ZR,False,RedWine,Med,11,25
A1GMVCWXQPG8ZR,False,RedWine,Med,12,25
A1GMVCWXQPG8ZR,False,RedWine,Med,13,25
A1GMVCWXQPG8ZR,False,RedWine,Med,14,25
A1GMVCWXQPG8ZR,False,RedWine,Med,15,25
A1GMVCWXQPG8ZR,False,RedWine,Med,16,27
A1GMVCWXQPG8ZR,False,RedWine,Med,17,27
A1GMVCWXQPG8ZR,False,RedWine,Med,18,27
A1GMVCWXQPG8ZR,False,RedWine,Med,19,27
A1GMVCWXQPG8ZR,False,RedWine,Med,20,29
A1GMVCWXQPG8ZR,False,RedWine,Med,21,29
A1GMVCWXQPG8ZR,False,RedWine,Med,22,29
A1GMVCWXQPG8ZR,False,RedWine,Med,23,29
A1GMVCWXQPG8ZR,False,RedWine,Med,24,31
A1KSA3TE2KOW7E,True,WhiteWine,High,0,1
A1KSA3TE2KOW7E,True,WhiteWine,High,1,1
A1KSA3TE2KOW7E,True,WhiteWine,High,2,1
A1KSA3TE2KOW7E,True,WhiteWine,High,3,1
A1KSA3TE2KOW7E,True,WhiteWine,High,4,1
A1KSA3TE2KOW7E,True,WhiteWine,High,5,11
A1KSA3TE2KOW7E,True,WhiteWine,High,6,11
A1KSA3TE2KOW7E,True,WhiteWine,High,7,11
A1KSA3TE2KOW7E,True,WhiteWine,High,8,11
A1KSA3TE2KOW7E,True,WhiteWine,High,9,11
A1KSA3TE2KOW7E,True,WhiteWine,High,10,11
A1KSA3TE2KOW7E,True,WhiteWine,High,11,15
A1KSA3TE2KOW7E,True,WhiteWine,High,12,15
A1KSA3TE2KOW7E,True,WhiteWine,High,13,23
A1KSA3TE2KOW7E,True,WhiteWine,High,14,23
A1KSA3TE2KOW7E,True,WhiteWine,High,15,23
A1KSA3TE2KOW7E,True,WhiteWine,High,16,27
A1KSA3TE2KOW7E,True,WhiteWine,High,17,27
A1KSA3TE2KOW7E,True,WhiteWine,High,18,33
A1KSA3TE2KOW7E,True,WhiteWine,High,19,33
A1KSA3TE2KOW7E,True,WhiteWine,High,20,35
A1KSA3TE2KOW7E,True,WhiteWine,High,21,41
A1KSA3TE2KOW7E,True,WhiteWine,High,22,41
A1KSA3TE2KOW7E,True,WhiteWine,High,23,49
A1KSA3TE2KOW7E,True,WhiteWine,High,24,49
A3K2VLUT3MU9H2,False,RedWine,Low,0,23
A3K2VLUT3MU9H2,False,RedWine,Low,1,23
A3K2VLUT3MU9H2,False,RedWine,Low,2,23
A3K2VLUT3MU9H2,False,RedWine,Low,3,23
A3K2VLUT3MU9H2,False,RedWine,Low,4,23
A3K2VLUT3MU9H2,False,RedWine,Low,5,23
A3K2VLUT3MU9H2,False,RedWine,Low,6,23
A3K2VLUT3MU9H2,False,RedWine,Low,7,23
A3K2VLUT3MU9H2,False,RedWine,Low,8,23
A3K2VLUT3MU9H2,False,RedWine,Low,9,23
A3K2VLUT3MU9H2,False,RedWine,Low,10,23
A3K2VLUT3MU9H2,False,RedWine,Low,11,23
A3K2VLUT3MU9H2,False,RedWine,Low,12,23
A3K2VLUT3MU9H2,False,RedWine,Low,13,27
A3K2VLUT3MU9H2,False,RedWine,Low,14,27
A3K2VLUT3MU9H2,False,RedWine,Low,15,27
A3K2VLUT3MU9H2,False,RedWine,Low,16,27
A3K2VLUT3MU9H2,False,RedWine,Low,17,27
A3K2VLUT3MU9H2,False,RedWine,Low,18,27
A3K2VLUT3MU9H2,False,RedWine,Low,19,27
A3K2VLUT3MU9H2,False,RedWine,Low,20,27
A3K2VLUT3MU9H2,False,RedWine,Low,21,27
A3K2VLUT3MU9H2,False,RedWine,Low,22,27
A3K2VLUT3MU9H2,False,RedWine,Low,23,27
A3K2VLUT3MU9H2,False,RedWine,Low,24,27
AWSTSSR9X0X95,True,WhiteWine,Low,0,7
AWSTSSR9X0X95,True,WhiteWine,Low,1,7
AWSTSSR9X0X95,True,WhiteWine,Low,2,7
AWSTSSR9X0X95,True,WhiteWine,Low,3,7
AWSTSSR9X0X95,True,WhiteWine,Low,4,9
AWSTSSR9X0X95,True,WhiteWine,Low,5,9
AWSTSSR9X0X95,True,WhiteWine,Low,6,9
AWSTSSR9X0X95,True,WhiteWine,Low,7,9
AWSTSSR9X0X95,True,WhiteWine,Low,8,11
AWSTSSR9X0X95,True,WhiteWine,Low,9,11
AWSTSSR9X0X95,True,WhiteWine,Low,10,11
AWSTSSR9X0X95,True,WhiteWine,Low,11,13
AWSTSSR9X0X95,True,WhiteWine,Low,12,13
AWSTSSR9X0X95,True,WhiteWine,Low,13,13
AWSTSSR9X0X95,True,WhiteWine,Low,14,15
AWSTSSR9X0X95,True,WhiteWine,Low,15,17
AWSTSSR9X0X95,True,WhiteWine,Low,16,17
AWSTSSR9X0X95,True,WhiteWine,Low,17,19
AWSTSSR9X0X95,True,WhiteWine,Low,18,19
AWSTSSR9X0X95,True,WhiteWine,Low,19,21
AWSTSSR9X0X95,True,WhiteWine,Low,20,21
AWSTSSR9X0X95,True,WhiteWine,Low,21,21
AWSTSSR9X0X95,True,WhiteWine,Low,22,23
AWSTSSR9X0X95,True,WhiteWine,Low,23,23
AWSTSSR9X0X95,True,WhiteWine,Low,24,27
A30QRYULPVYZQV,True,WhiteWine,Low,0,7
A30QRYULPVYZQV,True,WhiteWine,Low,1,7
A30QRYULPVYZQV,True,WhiteWine,Low,2,9
A30QRYULPVYZQV,True,WhiteWine,Low,3,9
A30QRYULPVYZQV,True,WhiteWine,Low,4,9
A30QRYULPVYZQV,True,WhiteWine,Low,5,9
A30QRYULPVYZQV,True,WhiteWine,Low,6,11
A30QRYULPVYZQV,True,WhiteWine,Low,7,11
A30QRYULPVYZQV,True,WhiteWine,Low,8,11
A30QRYULPVYZQV,True,WhiteWine,Low,9,13
A30QRYULPVYZQV,True,WhiteWine,Low,10,13
A30QRYULPVYZQV,True,WhiteWine,Low,11,13
A30QRYULPVYZQV,True,WhiteWine,Low,12,15
A30QRYULPVYZQV,True,WhiteWine,Low,13,15
A30QRYULPVYZQV,True,WhiteWine,Low,14,15
A30QRYULPVYZQV,True,WhiteWine,Low,15,17
A30QRYULPVYZQV,True,WhiteWine,Low,16,17
A30QRYULPVYZQV,True,WhiteWine,Low,17,17
A30QRYULPVYZQV,True,WhiteWine,Low,18,19
A30QRYULPVYZQV,True,WhiteWine,Low,19,19
A30QRYULPVYZQV,True,WhiteWine,Low,20,19
A30QRYULPVYZQV,True,WhiteWine,Low,21,21
A30QRYULPVYZQV,True,WhiteWine,Low,22,21
A30QRYULPVYZQV,True,WhiteWine,Low,23,21
A30QRYULPVYZQV,True,WhiteWine,Low,24,23
A1YC558J4E5KZ,True,WhiteWine,Med,0,17
A1YC558J4E5KZ,True,WhiteWine,Med,1,17
A1YC558J4E5KZ,True,WhiteWine,Med,2,17
A1YC558J4E5KZ,True,WhiteWine,Med,3,19
A1YC558J4E5KZ,True,WhiteWine,Med,4,19
A1YC558J4E5KZ,True,WhiteWine,Med,5,19
A1YC558J4E5KZ,True,WhiteWine,Med,6,21
A1YC558J4E5KZ,True,WhiteWine,Med,7,21
A1YC558J4E5KZ,True,WhiteWine,Med,8,21
A1YC558J4E5KZ,True,WhiteWine,Med,9,23
A1YC558J4E5KZ,True,WhiteWine,Med,10,23
A1YC558J4E5KZ,True,WhiteWine,Med,11,23
A1YC558J4E5KZ,True,WhiteWine,Med,12,23
A1YC558J4E5KZ,True,WhiteWine,Med,13,25
A1YC558J4E5KZ,True,WhiteWine,Med,14,25
A1YC558J4E5KZ,True,WhiteWine,Med,15,25
A1YC558J4E5KZ,True,WhiteWine,Med,16,27
A1YC558J4E5KZ,True,WhiteWine,Med,17,27
A1YC558J4E5KZ,True,WhiteWine,Med,18,27
A1YC558J4E5KZ,True,WhiteWine,Med,19,29
A1YC558J4E5KZ,True,WhiteWine,Med,20,29
A1YC558J4E5KZ,True,WhiteWine,Med,21,29
A1YC558J4E5KZ,True,WhiteWine,Med,22,31
A1YC558J4E5KZ,True,WhiteWine,Med,23,31
A1YC558J4E5KZ,True,WhiteWine,Med,24,31
A18E16UFE351U6,False,RedWine,High,0,19
A18E16UFE351U6,False,RedWine,High,1,19
A18E16UFE351U6,False,RedWine,High,2,19
A18E16UFE351U6,False,RedWine,High,3,19
A18E16UFE351U6,False,RedWine,High,4,21
A18E16UFE351U6,False,RedWine,High,5,21
A18E16UFE351U6,False,RedWine,High,6,21
A18E16UFE351U6,False,RedWine,High,7,21
A18E16UFE351U6,False,RedWine,High,8,21
A18E16UFE351U6,False,RedWine,High,9,23
A18E16UFE351U6,False,RedWine,High,10,23
A18E16UFE351U6,False,RedWine,High,11,23
A18E16UFE351U6,False,RedWine,High,12,23
A18E16UFE351U6,False,RedWine,High,13,23
A18E16UFE351U6,False,RedWine,High,14,23
A18E16UFE351U6,False,RedWine,High,15,23
A18E16UFE351U6,False,RedWine,High,16,25
A18E16UFE351U6,False,RedWine,High,17,25
A18E16UFE351U6,False,RedWine,High,18,25
A18E16UFE351U6,False,RedWine,High,19,25
A18E16UFE351U6,False,RedWine,High,20,29
A18E16UFE351U6,False,RedWine,High,21,29
A18E16UFE351U6,False,RedWine,High,22,29
A18E16UFE351U6,False,RedWine,High,23,29
A18E16UFE351U6,False,RedWine,High,24,29
A3QN9186A6NADH,True,WhiteWine,High,0,21
A3QN9186A6NADH,True,WhiteWine,High,1,23
A3QN9186A6NADH,True,WhiteWine,High,2,23
A3QN9186A6NADH,True,WhiteWine,High,3,25
A3QN9186A6NADH,True,WhiteWine,High,4,25
A3QN9186A6NADH,True,WhiteWine,High,5,27
A3QN9186A6NADH,True,WhiteWine,High,6,27
A3QN9186A6NADH,True,WhiteWine,High,7,29
A3QN9186A6NADH,True,WhiteWine,High,8,29
A3QN9186A6NADH,True,WhiteWine,High,9,31
A3QN9186A6NADH,True,WhiteWine,High,10,33
A3QN9186A6NADH,True,WhiteWine,High,11,33
A3QN9186A6NADH,True,WhiteWine,High,12,33
A3QN9186A6NADH,True,WhiteWine,High,13,35
A3QN9186A6NADH,True,WhiteWine,High,14,37
A3QN9186A6NADH,True,WhiteWine,High,15,37
A3QN9186A6NADH,True,WhiteWine,High,16,39
A3QN9186A6NADH,True,WhiteWine,High,17,39
A3QN9186A6NADH,True,WhiteWine,High,18,41
A3QN9186A6NADH,True,WhiteWine,High,19,41
A3QN9186A6NADH,True,WhiteWine,High,20,43
A3QN9186A6NADH,True,WhiteWine,High,21,43
A3QN9186A6NADH,True,WhiteWine,High,22,45
A3QN9186A6NADH,True,WhiteWine,High,23,47
A3QN9186A6NADH,True,WhiteWine,High,24,49
A2WMLZ23Z4ZRIE,True,WhiteWine,High,0,21
A2WMLZ23Z4ZRIE,True,WhiteWine,High,1,23
A2WMLZ23Z4ZRIE,True,WhiteWine,High,2,25
A2WMLZ23Z4ZRIE,True,WhiteWine,High,3,27
A2WMLZ23Z4ZRIE,True,WhiteWine,High,4,27
A2WMLZ23Z4ZRIE,True,WhiteWine,High,5,29
A2WMLZ23Z4ZRIE,True,WhiteWine,High,6,29
A2WMLZ23Z4ZRIE,True,WhiteWine,High,7,31
A2WMLZ23Z4ZRIE,True,WhiteWine,High,8,31
A2WMLZ23Z4ZRIE,True,WhiteWine,High,9,33
A2WMLZ23Z4ZRIE,True,WhiteWine,High,10,33
A2WMLZ23Z4ZRIE,True,WhiteWine,High,11,33
A2WMLZ23Z4ZRIE,True,WhiteWine,High,12,33
A2WMLZ23Z4ZRIE,True,WhiteWine,High,13,33
A2WMLZ23Z4ZRIE,True,WhiteWine,High,14,35
A2WMLZ23Z4ZRIE,True,WhiteWine,High,15,35
A2WMLZ23Z4ZRIE,True,WhiteWine,High,16,35
A2WMLZ23Z4ZRIE,True,WhiteWine,High,17,35
A2WMLZ23Z4ZRIE,True,WhiteWine,High,18,37
A2WMLZ23Z4ZRIE,True,WhiteWine,High,19,37
A2WMLZ23Z4ZRIE,True,WhiteWine,High,20,37
A2WMLZ23Z4ZRIE,True,WhiteWine,High,21,39
A2WMLZ23Z4ZRIE,True,WhiteWine,High,22,39
A2WMLZ23Z4ZRIE,True,WhiteWine,High,23,39
A2WMLZ23Z4ZRIE,True,WhiteWine,High,24,41
A3US51RJ9AWSEE,True,WhiteWine,High,0,25
A3US51RJ9AWSEE,True,WhiteWine,High,1,25
A3US51RJ9AWSEE,True,WhiteWine,High,2,25
A3US51RJ9AWSEE,True,WhiteWine,High,3,25
A3US51RJ9AWSEE,True,WhiteWine,High,4,25
A3US51RJ9AWSEE,True,WhiteWine,High,5,31
A3US51RJ9AWSEE,True,WhiteWine,High,6,31
A3US51RJ9AWSEE,True,WhiteWine,High,7,31
A3US51RJ9AWSEE,True,WhiteWine,High,8,31
A3US51RJ9AWSEE,True,WhiteWine,High,9,31
A3US51RJ9AWSEE,True,WhiteWine,High,10,35
A3US51RJ9AWSEE,True,WhiteWine,High,11,35
A3US51RJ9AWSEE,True,WhiteWine,High,12,35
A3US51RJ9AWSEE,True,WhiteWine,High,13,35
A3US51RJ9AWSEE,True,WhiteWine,High,14,35
A3US51RJ9AWSEE,True,WhiteWine,High,15,35
A3US51RJ9AWSEE,True,WhiteWine,High,16,37
A3US51RJ9AWSEE,True,WhiteWine,High,17,37
A3US51RJ9AWSEE,True,WhiteWine,High,18,37
A3US51RJ9AWSEE,True,WhiteWine,High,19,41
A3US51RJ9AWSEE,True,WhiteWine,High,20,41
A3US51RJ9AWSEE,True,WhiteWine,High,21,41
A3US51RJ9AWSEE,True,WhiteWine,High,22,41
A3US51RJ9AWSEE,True,WhiteWine,High,23,41
A3US51RJ9AWSEE,True,WhiteWine,High,24,41
AIZAG6Z43BB2I,True,WhiteWine,Med,0,9
AIZAG6Z43BB2I,True,WhiteWine,Med,1,9
AIZAG6Z43BB2I,True,WhiteWine,Med,2,9
AIZAG6Z43BB2I,True,WhiteWine,Med,3,13
AIZAG6Z43BB2I,True,WhiteWine,Med,4,13
AIZAG6Z43BB2I,True,WhiteWine,Med,5,13
AIZAG6Z43BB2I,True,WhiteWine,Med,6,13
AIZAG6Z43BB2I,True,WhiteWine,Med,7,17
AIZAG6Z43BB2I,True,WhiteWine,Med,8,17
AIZAG6Z43BB2I,True,WhiteWine,Med,9,19
AIZAG6Z43BB2I,True,WhiteWine,Med,10,19
AIZAG6Z43BB2I,True,WhiteWine,Med,11,19
AIZAG6Z43BB2I,True,WhiteWine,Med,12,25
AIZAG6Z43BB2I,True,WhiteWine,Med,13,25
AIZAG6Z43BB2I,True,WhiteWine,Med,14,25
AIZAG6Z43BB2I,True,WhiteWine,Med,15,31
AIZAG6Z43BB2I,True,WhiteWine,Med,16,31
AIZAG6Z43BB2I,True,WhiteWine,Med,17,31
AIZAG6Z43BB2I,True,WhiteWine,Med,18,37
AIZAG6Z43BB2I,True,WhiteWine,Med,19,37
AIZAG6Z43BB2I,True,WhiteWine,Med,20,37
AIZAG6Z43BB2I,True,WhiteWine,Med,21,37
AIZAG6Z43BB2I,True,WhiteWine,Med,22,41
AIZAG6Z43BB2I,True,WhiteWine,Med,23,41
AIZAG6Z43BB2I,True,WhiteWine,Med,24,41
A39EH9228GV09X,False,RedWine,Med,0,19
A39EH9228GV09X,False,RedWine,Med,1,19
A39EH9228GV09X,False,RedWine,Med,2,21
A39EH9228GV09X,False,RedWine,Med,3,21
A39EH9228GV09X,False,RedWine,Med,4,23
A39EH9228GV09X,False,RedWine,Med,5,23
A39EH9228GV09X,False,RedWine,Med,6,25
A39EH9228GV09X,False,RedWine,Med,7,25
A39EH9228GV09X,False,RedWine,Med,8,27
A39EH9228GV09X,False,RedWine,Med,9,27
A39EH9228GV09X,False,RedWine,Med,10,29
A39EH9228GV09X,False,RedWine,Med,11,29
A39EH9228GV09X,False,RedWine,Med,12,31
A39EH9228GV09X,False,RedWine,Med,13,31
A39EH9228GV09X,False,RedWine,Med,14,31
A39EH9228GV09X,False,RedWine,Med,15,31
A39EH9228GV09X,False,RedWine,Med,16,31
A39EH9228GV09X,False,RedWine,Med,17,33
A39EH9228GV09X,False,RedWine,Med,18,33
A39EH9228GV09X,False,RedWine,Med,19,33
A39EH9228GV09X,False,RedWine,Med,20,35
A39EH9228GV09X,False,RedWine,Med,21,35
A39EH9228GV09X,False,RedWine,Med,22,37
A39EH9228GV09X,False,RedWine,Med,23,37
A39EH9228GV09X,False,RedWine,Med,24,39
A7I3G380E29VE,False,RedWine,Low,0,13
A7I3G380E29VE,False,RedWine,Low,1,17
A7I3G380E29VE,False,RedWine,Low,2,17
A7I3G380E29VE,False,RedWine,Low,3,21
A7I3G380E29VE,False,RedWine,Low,4,21
A7I3G380E29VE,False,RedWine,Low,5,21
A7I3G380E29VE,False,RedWine,Low,6,21
A7I3G380E29VE,False,RedWine,Low,7,23
A7I3G380E29VE,False,RedWine,Low,8,23
A7I3G380E29VE,False,RedWine,Low,9,23
A7I3G380E29VE,False,RedWine,Low,10,23
A7I3G380E29VE,False,RedWine,Low,11,25
A7I3G380E29VE,False,RedWine,Low,12,25
A7I3G380E29VE,False,RedWine,Low,13,27
A7I3G380E29VE,False,RedWine,Low,14,27
A7I3G380E29VE,False,RedWine,Low,15,27
A7I3G380E29VE,False,RedWine,Low,16,27
A7I3G380E29VE,False,RedWine,Low,17,29
A7I3G380E29VE,False,RedWine,Low,18,29
A7I3G380E29VE,False,RedWine,Low,19,29
A7I3G380E29VE,False,RedWine,Low,20,33
A7I3G380E29VE,False,RedWine,Low,21,33
A7I3G380E29VE,False,RedWine,Low,22,43
A7I3G380E29VE,False,RedWine,Low,23,43
A7I3G380E29VE,False,RedWine,Low,24,47
A3PZMH0G4UBMYG,True,WhiteWine,High,0,25
A3PZMH0G4UBMYG,True,WhiteWine,High,1,25
A3PZMH0G4UBMYG,True,WhiteWine,High,2,27
A3PZMH0G4UBMYG,True,WhiteWine,High,3,27
A3PZMH0G4UBMYG,True,WhiteWine,High,4,27
A3PZMH0G4UBMYG,True,WhiteWine,High,5,27
A3PZMH0G4UBMYG,True,WhiteWine,High,6,29
A3PZMH0G4UBMYG,True,WhiteWine,High,7,29
A3PZMH0G4UBMYG,True,WhiteWine,High,8,29
A3PZMH0G4UBMYG,True,WhiteWine,High,9,29
A3PZMH0G4UBMYG,True,WhiteWine,High,10,29
A3PZMH0G4UBMYG,True,WhiteWine,High,11,31
A3PZMH0G4UBMYG,True,WhiteWine,High,12,31
A3PZMH0G4UBMYG,True,WhiteWine,High,13,31
A3PZMH0G4UBMYG,True,WhiteWine,High,14,31
A3PZMH0G4UBMYG,True,WhiteWine,High,15,31
A3PZMH0G4UBMYG,True,WhiteWine,High,16,31
A3PZMH0G4UBMYG,True,WhiteWine,High,17,33
A3PZMH0G4UBMYG,True,WhiteWine,High,18,33
A3PZMH0G4UBMYG,True,WhiteWine,High,19,35
A3PZMH0G4UBMYG,True,WhiteWine,High,20,35
A3PZMH0G4UBMYG,True,WhiteWine,High,21,35
A3PZMH0G4UBMYG,True,WhiteWine,High,22,37
A3PZMH0G4UBMYG,True,WhiteWine,High,23,37
A3PZMH0G4UBMYG,True,WhiteWine,High,24,37
A2389DERMNF3ZB,True,WhiteWine,Med,0,19
A2389DERMNF3ZB,True,WhiteWine,Med,1,19
A2389DERMNF3ZB,True,WhiteWine,Med,2,19
A2389DERMNF3ZB,True,WhiteWine,Med,3,21
A2389DERMNF3ZB,True,WhiteWine,Med,4,21
A2389DERMNF3ZB,True,WhiteWine,Med,5,21
A2389DERMNF3ZB,True,WhiteWine,Med,6,21
A2389DERMNF3ZB,True,WhiteWine,Med,7,21
A2389DERMNF3ZB,True,WhiteWine,Med,8,23
A2389DERMNF3ZB,True,WhiteWine,Med,9,23
A2389DERMNF3ZB,True,WhiteWine,Med,10,23
A2389DERMNF3ZB,True,WhiteWine,Med,11,23
A2389DERMNF3ZB,True,WhiteWine,Med,12,23
A2389DERMNF3ZB,True,WhiteWine,Med,13,23
A2389DERMNF3ZB,True,WhiteWine,Med,14,23
A2389DERMNF3ZB,True,WhiteWine,Med,15,27
A2389DERMNF3ZB,True,WhiteWine,Med,16,27
A2389DERMNF3ZB,True,WhiteWine,Med,17,27
A2389DERMNF3ZB,True,WhiteWine,Med,18,27
A2389DERMNF3ZB,True,WhiteWine,Med,19,29
A2389DERMNF3ZB,True,WhiteWine,Med,20,29
A2389DERMNF3ZB,True,WhiteWine,Med,21,29
A2389DERMNF3ZB,True,WhiteWine,Med,22,31
A2389DERMNF3ZB,True,WhiteWine,Med,23,31
A2389DERMNF3ZB,True,WhiteWine,Med,24,31
AN8DH4EWUI93G,True,WhiteWine,Low,0,7
AN8DH4EWUI93G,True,WhiteWine,Low,1,7
AN8DH4EWUI93G,True,WhiteWine,Low,2,7
AN8DH4EWUI93G,True,WhiteWine,Low,3,7
AN8DH4EWUI93G,True,WhiteWine,Low,4,7
AN8DH4EWUI93G,True,WhiteWine,Low,5,9
AN8DH4EWUI93G,True,WhiteWine,Low,6,9
AN8DH4EWUI93G,True,WhiteWine,Low,7,9
AN8DH4EWUI93G,True,WhiteWine,Low,8,11
AN8DH4EWUI93G,True,WhiteWine,Low,9,11
AN8DH4EWUI93G,True,WhiteWine,Low,10,11
AN8DH4EWUI93G,True,WhiteWine,Low,11,13
AN8DH4EWUI93G,True,WhiteWine,Low,12,13
AN8DH4EWUI93G,True,WhiteWine,Low,13,13
AN8DH4EWUI93G,True,WhiteWine,Low,14,15
AN8DH4EWUI93G,True,WhiteWine,Low,15,15
