turkid,condition,label_category,memory_min,memory_avg,offer,LTA,has_consistent_prefs
R_23KLIK9wDEFHelr,Higher dispersion,Colorado,200.0,315.0,280,1.0,True
R_23KLIK9wDEFHelr,Higher dispersion,Colorado,200.0,315.0,260,2.0,True
R_23KLIK9wDEFHelr,Higher dispersion,Colorado,200.0,315.0,240,2.0,True
R_23KLIK9wDEFHelr,Higher dispersion,Colorado,200.0,315.0,220,2.0,True
R_23KLIK9wDEFHelr,Higher dispersion,Colorado,200.0,315.0,200,3.0,True
R_2AFRwmmkgl6ODeU,Higher dispersion,Colorado,260.0,330.0,280,1.0,False
R_2AFRwmmkgl6ODeU,Higher dispersion,Colorado,260.0,330.0,260,3.0,False
R_2AFRwmmkgl6ODeU,Higher dispersion,Colorado,260.0,330.0,240,1.0,False
R_2AFRwmmkgl6ODeU,Higher dispersion,Colorado,260.0,330.0,220,1.0,False
R_2AFRwmmkgl6ODeU,Higher dispersion,Colorado,260.0,330.0,200,3.0,False
R_ZehXt6VHkjiwp7b,Equal dispersion,Florida,240.0,320.0,280,1.0,True
R_ZehXt6VHkjiwp7b,Equal dispersion,Florida,240.0,320.0,260,2.0,True
R_ZehXt6VHkjiwp7b,Equal dispersion,Florida,240.0,320.0,240,3.0,True
R_ZehXt6VHkjiwp7b,Equal dispersion,Florida,240.0,320.0,220,3.0,True
R_ZehXt6VHkjiwp7b,Equal dispersion,Florida,240.0,320.0,200,3.0,True
R_31mXuEBPkGx1XZs,Higher dispersion,Colorado,240.0,300.0,280,1.0,True
R_31mXuEBPkGx1XZs,Higher dispersion,Colorado,240.0,300.0,260,2.0,True
R_31mXuEBPkGx1XZs,Higher dispersion,Colorado,240.0,300.0,240,2.0,True
R_31mXuEBPkGx1XZs,Higher dispersion,Colorado,240.0,300.0,220,2.0,True
R_31mXuEBPkGx1XZs,Higher dispersion,Colorado,240.0,300.0,200,3.0,True
R_1mFr5M03MNb0inb,Higher dispersion,Florida,280.0,300.0,280,0.0,True
R_1mFr5M03MNb0inb,Higher dispersion,Florida,280.0,300.0,260,1.0,True
R_1mFr5M03MNb0inb,Higher dispersion,Florida,280.0,300.0,240,2.0,True
R_1mFr5M03MNb0inb,Higher dispersion,Florida,280.0,300.0,220,3.0,True
R_1mFr5M03MNb0inb,Higher dispersion,Florida,280.0,300.0,200,3.0,True
R_A1l58vFetI5vacV,Equal dispersion,Colorado,240.0,320.0,280,3.0,True
R_A1l58vFetI5vacV,Equal dispersion,Colorado,240.0,320.0,260,3.0,True
R_A1l58vFetI5vacV,Equal dispersion,Colorado,240.0,320.0,240,3.0,True
R_A1l58vFetI5vacV,Equal dispersion,Colorado,240.0,320.0,220,3.0,True
R_A1l58vFetI5vacV,Equal dispersion,Colorado,240.0,320.0,200,3.0,True
R_0lHEWZRHI7AdsHf,Higher dispersion,Florida,240.0,300.0,280,-2.0,True
R_0lHEWZRHI7AdsHf,Higher dispersion,Florida,240.0,300.0,260,-2.0,True
R_0lHEWZRHI7AdsHf,Higher dispersion,Florida,240.0,300.0,240,-2.0,True
R_0lHEWZRHI7AdsHf,Higher dispersion,Florida,240.0,300.0,220,-2.0,True
R_0lHEWZRHI7AdsHf,Higher dispersion,Florida,240.0,300.0,200,-1.0,True
R_1BRtqvcxdCSqKKl,Equal dispersion,Colorado,240.0,300.0,280,2.0,True
R_1BRtqvcxdCSqKKl,Equal dispersion,Colorado,240.0,300.0,260,3.0,True
R_1BRtqvcxdCSqKKl,Equal dispersion,Colorado,240.0,300.0,240,3.0,True
R_1BRtqvcxdCSqKKl,Equal dispersion,Colorado,240.0,300.0,220,3.0,True
R_1BRtqvcxdCSqKKl,Equal dispersion,Colorado,240.0,300.0,200,3.0,True
R_2OOpYvVLonGo1N6,Higher dispersion,Florida,180.0,300.0,280,1.0,True
R_2OOpYvVLonGo1N6,Higher dispersion,Florida,180.0,300.0,260,1.0,True
R_2OOpYvVLonGo1N6,Higher dispersion,Florida,180.0,300.0,240,1.0,True
R_2OOpYvVLonGo1N6,Higher dispersion,Florida,180.0,300.0,220,1.0,True
R_2OOpYvVLonGo1N6,Higher dispersion,Florida,180.0,300.0,200,1.0,True
R_2cBZUPnfiSEFJgX,Higher dispersion,Colorado,220.0,290.0,280,1.0,True
R_2cBZUPnfiSEFJgX,Higher dispersion,Colorado,220.0,290.0,260,2.0,True
R_2cBZUPnfiSEFJgX,Higher dispersion,Colorado,220.0,290.0,240,3.0,True
R_2cBZUPnfiSEFJgX,Higher dispersion,Colorado,220.0,290.0,220,3.0,True
R_2cBZUPnfiSEFJgX,Higher dispersion,Colorado,220.0,290.0,200,3.0,True
R_DjUsXdfUlKCijEl,Equal dispersion,Colorado,240.0,320.0,280,1.0,True
R_DjUsXdfUlKCijEl,Equal dispersion,Colorado,240.0,320.0,260,2.0,True
R_DjUsXdfUlKCijEl,Equal dispersion,Colorado,240.0,320.0,240,3.0,True
R_DjUsXdfUlKCijEl,Equal dispersion,Colorado,240.0,320.0,220,3.0,True
R_DjUsXdfUlKCijEl,Equal dispersion,Colorado,240.0,320.0,200,3.0,True
R_3HjDB0rE3ulq0ST,Equal dispersion,Colorado,260.0,340.0,280,3.0,True
R_3HjDB0rE3ulq0ST,Equal dispersion,Colorado,260.0,340.0,260,3.0,True
R_3HjDB0rE3ulq0ST,Equal dispersion,Colorado,260.0,340.0,240,3.0,True
R_3HjDB0rE3ulq0ST,Equal dispersion,Colorado,260.0,340.0,220,3.0,True
R_3HjDB0rE3ulq0ST,Equal dispersion,Colorado,260.0,340.0,200,3.0,True
R_1IyNd3kO4wAj6mq,Equal dispersion,Colorado,240.0,300.0,280,-3.0,True
R_1IyNd3kO4wAj6mq,Equal dispersion,Colorado,240.0,300.0,260,1.0,True
R_1IyNd3kO4wAj6mq,Equal dispersion,Colorado,240.0,300.0,240,2.0,True
R_1IyNd3kO4wAj6mq,Equal dispersion,Colorado,240.0,300.0,220,3.0,True
R_1IyNd3kO4wAj6mq,Equal dispersion,Colorado,240.0,300.0,200,3.0,True
R_R1VLcxUdqrWHpFD,Higher dispersion,Florida,140.0,300.0,280,1.0,True
R_R1VLcxUdqrWHpFD,Higher dispersion,Florida,140.0,300.0,260,2.0,True
R_R1VLcxUdqrWHpFD,Higher dispersion,Florida,140.0,300.0,240,2.0,True
R_R1VLcxUdqrWHpFD,Higher dispersion,Florida,140.0,300.0,220,2.0,True
R_R1VLcxUdqrWHpFD,Higher dispersion,Florida,140.0,300.0,200,2.0,True
R_3QW9f04nreFXiKM,Higher dispersion,Florida,300.0,320.0,280,3.0,False
R_3QW9f04nreFXiKM,Higher dispersion,Florida,300.0,320.0,260,2.0,False
R_3QW9f04nreFXiKM,Higher dispersion,Florida,300.0,320.0,240,2.0,False
R_3QW9f04nreFXiKM,Higher dispersion,Florida,300.0,320.0,220,3.0,False
R_3QW9f04nreFXiKM,Higher dispersion,Florida,300.0,320.0,200,3.0,False
R_ONbhvd9jsRbltct,Higher dispersion,Florida,180.0,300.0,280,-1.0,True
R_ONbhvd9jsRbltct,Higher dispersion,Florida,180.0,300.0,260,-1.0,True
R_ONbhvd9jsRbltct,Higher dispersion,Florida,180.0,300.0,240,-1.0,True
R_ONbhvd9jsRbltct,Higher dispersion,Florida,180.0,300.0,220,-1.0,True
R_ONbhvd9jsRbltct,Higher dispersion,Florida,180.0,300.0,200,-1.0,True
R_1k1R1dzLt9DMF8r,Higher dispersion,Colorado,200.0,280.0,280,-2.0,True
R_1k1R1dzLt9DMF8r,Higher dispersion,Colorado,200.0,280.0,260,-2.0,True
R_1k1R1dzLt9DMF8r,Higher dispersion,Colorado,200.0,280.0,240,-2.0,True
R_1k1R1dzLt9DMF8r,Higher dispersion,Colorado,200.0,280.0,220,-1.0,True
R_1k1R1dzLt9DMF8r,Higher dispersion,Colorado,200.0,280.0,200,-1.0,True
R_sbaIYa7DQ9h1KSJ,Equal dispersion,Colorado,260.0,340.0,280,2.0,True
R_sbaIYa7DQ9h1KSJ,Equal dispersion,Colorado,260.0,340.0,260,3.0,True
R_sbaIYa7DQ9h1KSJ,Equal dispersion,Colorado,260.0,340.0,240,3.0,True
R_sbaIYa7DQ9h1KSJ,Equal dispersion,Colorado,260.0,340.0,220,3.0,True
R_sbaIYa7DQ9h1KSJ,Equal dispersion,Colorado,260.0,340.0,200,3.0,True
R_2v7DRNr7QC7y5VI,Higher dispersion,Florida,280.0,380.0,280,3.0,True
R_2v7DRNr7QC7y5VI,Higher dispersion,Florida,280.0,380.0,260,3.0,True
R_2v7DRNr7QC7y5VI,Higher dispersion,Florida,280.0,380.0,240,3.0,True
R_2v7DRNr7QC7y5VI,Higher dispersion,Florida,280.0,380.0,220,3.0,True
R_2v7DRNr7QC7y5VI,Higher dispersion,Florida,280.0,380.0,200,3.0,True
R_cISPzTW9hUH1mHT,Equal dispersion,Florida,320.0,250.0,280,2.0,False
R_cISPzTW9hUH1mHT,Equal dispersion,Florida,320.0,250.0,260,2.0,False
R_cISPzTW9hUH1mHT,Equal dispersion,Florida,320.0,250.0,240,3.0,False
R_cISPzTW9hUH1mHT,Equal dispersion,Florida,320.0,250.0,220,2.0,False
R_cISPzTW9hUH1mHT,Equal dispersion,Florida,320.0,250.0,200,2.0,False
R_3KBWdWPdRRD8fk4,Equal dispersion,Colorado,280.0,350.0,280,1.0,True
R_3KBWdWPdRRD8fk4,Equal dispersion,Colorado,280.0,350.0,260,2.0,True
R_3KBWdWPdRRD8fk4,Equal dispersion,Colorado,280.0,350.0,240,2.0,True
R_3KBWdWPdRRD8fk4,Equal dispersion,Colorado,280.0,350.0,220,3.0,True
R_3KBWdWPdRRD8fk4,Equal dispersion,Colorado,280.0,350.0,200,3.0,True
R_3NRthIc0U8gi5el,Equal dispersion,Florida,240.0,300.0,280,1.0,True
R_3NRthIc0U8gi5el,Equal dispersion,Florida,240.0,300.0,260,2.0,True
R_3NRthIc0U8gi5el,Equal dispersion,Florida,240.0,300.0,240,3.0,True
R_3NRthIc0U8gi5el,Equal dispersion,Florida,240.0,300.0,220,3.0,True
R_3NRthIc0U8gi5el,Equal dispersion,Florida,240.0,300.0,200,3.0,True
R_10IrcyDWuUnO1Zl,Equal dispersion,Florida,260.0,300.0,280,-1.0,True
R_10IrcyDWuUnO1Zl,Equal dispersion,Florida,260.0,300.0,260,3.0,True
R_10IrcyDWuUnO1Zl,Equal dispersion,Florida,260.0,300.0,240,3.0,True
R_10IrcyDWuUnO1Zl,Equal dispersion,Florida,260.0,300.0,220,3.0,True
R_10IrcyDWuUnO1Zl,Equal dispersion,Florida,260.0,300.0,200,3.0,True
R_2uyoT1JqhfJRzmx,Higher dispersion,Colorado,180.0,250.0,280,-2.0,True
R_2uyoT1JqhfJRzmx,Higher dispersion,Colorado,180.0,250.0,260,-2.0,True
R_2uyoT1JqhfJRzmx,Higher dispersion,Colorado,180.0,250.0,240,-2.0,True
R_2uyoT1JqhfJRzmx,Higher dispersion,Colorado,180.0,250.0,220,1.0,True
R_2uyoT1JqhfJRzmx,Higher dispersion,Colorado,180.0,250.0,200,2.0,True
R_1onKIfoCaibDEbA,Equal dispersion,Colorado,260.0,330.0,280,3.0,True
R_1onKIfoCaibDEbA,Equal dispersion,Colorado,260.0,330.0,260,3.0,True
R_1onKIfoCaibDEbA,Equal dispersion,Colorado,260.0,330.0,240,3.0,True
R_1onKIfoCaibDEbA,Equal dispersion,Colorado,260.0,330.0,220,3.0,True
R_1onKIfoCaibDEbA,Equal dispersion,Colorado,260.0,330.0,200,3.0,True
R_23fx0In2yASRPuA,Higher dispersion,Colorado,280.0,300.0,280,-1.0,True
R_23fx0In2yASRPuA,Higher dispersion,Colorado,280.0,300.0,260,1.0,True
R_23fx0In2yASRPuA,Higher dispersion,Colorado,280.0,300.0,240,1.0,True
R_23fx0In2yASRPuA,Higher dispersion,Colorado,280.0,300.0,220,1.0,True
R_23fx0In2yASRPuA,Higher dispersion,Colorado,280.0,300.0,200,1.0,True
R_1LkADTovQ5aLE0z,Higher dispersion,Colorado,240.0,300.0,280,1.0,True
R_1LkADTovQ5aLE0z,Higher dispersion,Colorado,240.0,300.0,260,1.0,True
R_1LkADTovQ5aLE0z,Higher dispersion,Colorado,240.0,300.0,240,3.0,True
R_1LkADTovQ5aLE0z,Higher dispersion,Colorado,240.0,300.0,220,3.0,True
R_1LkADTovQ5aLE0z,Higher dispersion,Colorado,240.0,300.0,200,3.0,True
R_3qKfiYTBSqfvBsa,Higher dispersion,Florida,200.0,250.0,280,-1.0,True
R_3qKfiYTBSqfvBsa,Higher dispersion,Florida,200.0,250.0,260,-1.0,True
R_3qKfiYTBSqfvBsa,Higher dispersion,Florida,200.0,250.0,240,-1.0,True
R_3qKfiYTBSqfvBsa,Higher dispersion,Florida,200.0,250.0,220,-1.0,True
R_3qKfiYTBSqfvBsa,Higher dispersion,Florida,200.0,250.0,200,0.0,True
R_3rABY0WTUY0JjLr,Equal dispersion,Colorado,260.0,400.0,280,2.0,True
R_3rABY0WTUY0JjLr,Equal dispersion,Colorado,260.0,400.0,260,3.0,True
R_3rABY0WTUY0JjLr,Equal dispersion,Colorado,260.0,400.0,240,3.0,True
R_3rABY0WTUY0JjLr,Equal dispersion,Colorado,260.0,400.0,220,3.0,True
R_3rABY0WTUY0JjLr,Equal dispersion,Colorado,260.0,400.0,200,3.0,True
R_1mQbD3MbNqWqz7J,Higher dispersion,Florida,320.0,300.0,280,-3.0,True
R_1mQbD3MbNqWqz7J,Higher dispersion,Florida,320.0,300.0,260,1.0,True
R_1mQbD3MbNqWqz7J,Higher dispersion,Florida,320.0,300.0,240,2.0,True
R_1mQbD3MbNqWqz7J,Higher dispersion,Florida,320.0,300.0,220,2.0,True
R_1mQbD3MbNqWqz7J,Higher dispersion,Florida,320.0,300.0,200,2.0,True
R_2X7L8yoVxxrhk7P,Higher dispersion,Florida,140.0,280.0,280,2.0,False
R_2X7L8yoVxxrhk7P,Higher dispersion,Florida,140.0,280.0,260,1.0,False
R_2X7L8yoVxxrhk7P,Higher dispersion,Florida,140.0,280.0,240,3.0,False
R_2X7L8yoVxxrhk7P,Higher dispersion,Florida,140.0,280.0,220,3.0,False
R_2X7L8yoVxxrhk7P,Higher dispersion,Florida,140.0,280.0,200,3.0,False
R_3D59rJPxQ5B9Czs,Equal dispersion,Colorado,200.0,290.0,280,-1.0,True
R_3D59rJPxQ5B9Czs,Equal dispersion,Colorado,200.0,290.0,260,-1.0,True
R_3D59rJPxQ5B9Czs,Equal dispersion,Colorado,200.0,290.0,240,0.0,True
R_3D59rJPxQ5B9Czs,Equal dispersion,Colorado,200.0,290.0,220,1.0,True
R_3D59rJPxQ5B9Czs,Equal dispersion,Colorado,200.0,290.0,200,2.0,True
R_3O8553F6h9Jyr1F,Higher dispersion,Florida,160.0,340.0,280,1.0,True
R_3O8553F6h9Jyr1F,Higher dispersion,Florida,160.0,340.0,260,1.0,True
R_3O8553F6h9Jyr1F,Higher dispersion,Florida,160.0,340.0,240,2.0,True
R_3O8553F6h9Jyr1F,Higher dispersion,Florida,160.0,340.0,220,2.0,True
R_3O8553F6h9Jyr1F,Higher dispersion,Florida,160.0,340.0,200,3.0,True
R_SD9HrnDbEWUdTln,Equal dispersion,Colorado,240.0,300.0,280,-2.0,True
R_SD9HrnDbEWUdTln,Equal dispersion,Colorado,240.0,300.0,260,2.0,True
R_SD9HrnDbEWUdTln,Equal dispersion,Colorado,240.0,300.0,240,3.0,True
R_SD9HrnDbEWUdTln,Equal dispersion,Colorado,240.0,300.0,220,3.0,True
R_SD9HrnDbEWUdTln,Equal dispersion,Colorado,240.0,300.0,200,3.0,True
R_OdszCW76dUbswbD,Equal dispersion,Florida,240.0,300.0,280,2.0,True
R_OdszCW76dUbswbD,Equal dispersion,Florida,240.0,300.0,260,3.0,True
R_OdszCW76dUbswbD,Equal dispersion,Florida,240.0,300.0,240,3.0,True
R_OdszCW76dUbswbD,Equal dispersion,Florida,240.0,300.0,220,3.0,True
R_OdszCW76dUbswbD,Equal dispersion,Florida,240.0,300.0,200,3.0,True
R_291e2CRpSRxzd4m,Higher dispersion,Colorado,180.0,380.0,280,1.0,True
R_291e2CRpSRxzd4m,Higher dispersion,Colorado,180.0,380.0,260,1.0,True
R_291e2CRpSRxzd4m,Higher dispersion,Colorado,180.0,380.0,240,2.0,True
R_291e2CRpSRxzd4m,Higher dispersion,Colorado,180.0,380.0,220,3.0,True
R_291e2CRpSRxzd4m,Higher dispersion,Colorado,180.0,380.0,200,3.0,True
R_O3AIE4pGZugtc2t,Equal dispersion,Florida,260.0,320.0,280,-1.0,True
R_O3AIE4pGZugtc2t,Equal dispersion,Florida,260.0,320.0,260,1.0,True
R_O3AIE4pGZugtc2t,Equal dispersion,Florida,260.0,320.0,240,2.0,True
R_O3AIE4pGZugtc2t,Equal dispersion,Florida,260.0,320.0,220,3.0,True
R_O3AIE4pGZugtc2t,Equal dispersion,Florida,260.0,320.0,200,3.0,True
R_2CTaEEIQQs00QId,Higher dispersion,Florida,280.0,340.0,280,2.0,True
R_2CTaEEIQQs00QId,Higher dispersion,Florida,280.0,340.0,260,2.0,True
R_2CTaEEIQQs00QId,Higher dispersion,Florida,280.0,340.0,240,2.0,True
R_2CTaEEIQQs00QId,Higher dispersion,Florida,280.0,340.0,220,3.0,True
R_2CTaEEIQQs00QId,Higher dispersion,Florida,280.0,340.0,200,3.0,True
R_1pyvwF5sJ6pVduk,Equal dispersion,Colorado,240.0,320.0,280,1.0,True
R_1pyvwF5sJ6pVduk,Equal dispersion,Colorado,240.0,320.0,260,2.0,True
R_1pyvwF5sJ6pVduk,Equal dispersion,Colorado,240.0,320.0,240,3.0,True
R_1pyvwF5sJ6pVduk,Equal dispersion,Colorado,240.0,320.0,220,3.0,True
R_1pyvwF5sJ6pVduk,Equal dispersion,Colorado,240.0,320.0,200,3.0,True
R_1dz72QYijRduKbM,Equal dispersion,Colorado,260.0,300.0,280,-1.0,True
R_1dz72QYijRduKbM,Equal dispersion,Colorado,260.0,300.0,260,-1.0,True
R_1dz72QYijRduKbM,Equal dispersion,Colorado,260.0,300.0,240,1.0,True
R_1dz72QYijRduKbM,Equal dispersion,Colorado,260.0,300.0,220,2.0,True
R_1dz72QYijRduKbM,Equal dispersion,Colorado,260.0,300.0,200,3.0,True
R_3KvzmrirYlL3hh4,Higher dispersion,Florida,280.0,360.0,280,2.0,True
R_3KvzmrirYlL3hh4,Higher dispersion,Florida,280.0,360.0,260,2.0,True
R_3KvzmrirYlL3hh4,Higher dispersion,Florida,280.0,360.0,240,2.0,True
R_3KvzmrirYlL3hh4,Higher dispersion,Florida,280.0,360.0,220,3.0,True
R_3KvzmrirYlL3hh4,Higher dispersion,Florida,280.0,360.0,200,3.0,True
R_3fW9dfz5Q0PacLr,Higher dispersion,Florida,280.0,340.0,280,1.0,True
R_3fW9dfz5Q0PacLr,Higher dispersion,Florida,280.0,340.0,260,1.0,True
R_3fW9dfz5Q0PacLr,Higher dispersion,Florida,280.0,340.0,240,2.0,True
R_3fW9dfz5Q0PacLr,Higher dispersion,Florida,280.0,340.0,220,2.0,True
R_3fW9dfz5Q0PacLr,Higher dispersion,Florida,280.0,340.0,200,3.0,True
R_9pC7UplmTO5HnHz,Equal dispersion,Colorado,260.0,340.0,280,-2.0,False
R_9pC7UplmTO5HnHz,Equal dispersion,Colorado,260.0,340.0,260,-2.0,False
R_9pC7UplmTO5HnHz,Equal dispersion,Colorado,260.0,340.0,240,1.0,False
R_9pC7UplmTO5HnHz,Equal dispersion,Colorado,260.0,340.0,220,-2.0,False
R_9pC7UplmTO5HnHz,Equal dispersion,Colorado,260.0,340.0,200,1.0,False
R_3I4eGsnrcRzMUtb,Equal dispersion,Florida,280.0,300.0,280,2.0,False
R_3I4eGsnrcRzMUtb,Equal dispersion,Florida,280.0,300.0,260,2.0,False
R_3I4eGsnrcRzMUtb,Equal dispersion,Florida,280.0,300.0,240,2.0,False
R_3I4eGsnrcRzMUtb,Equal dispersion,Florida,280.0,300.0,220,0.0,False
R_3I4eGsnrcRzMUtb,Equal dispersion,Florida,280.0,300.0,200,1.0,False
R_1eOAkUKxoNmAyYj,Equal dispersion,Florida,200.0,320.0,280,-1.0,False
R_1eOAkUKxoNmAyYj,Equal dispersion,Florida,200.0,320.0,260,-2.0,False
R_1eOAkUKxoNmAyYj,Equal dispersion,Florida,200.0,320.0,240,-2.0,False
R_1eOAkUKxoNmAyYj,Equal dispersion,Florida,200.0,320.0,220,-2.0,False
R_1eOAkUKxoNmAyYj,Equal dispersion,Florida,200.0,320.0,200,-2.0,False
R_bPzvrmkTWQ7w65z,Higher dispersion,Colorado,180.0,300.0,280,-1.0,True
R_bPzvrmkTWQ7w65z,Higher dispersion,Colorado,180.0,300.0,260,0.0,True
R_bPzvrmkTWQ7w65z,Higher dispersion,Colorado,180.0,300.0,240,1.0,True
R_bPzvrmkTWQ7w65z,Higher dispersion,Colorado,180.0,300.0,220,2.0,True
R_bPzvrmkTWQ7w65z,Higher dispersion,Colorado,180.0,300.0,200,3.0,True
R_2X7gx0V4sQFAFTU,Higher dispersion,Colorado,120.0,280.0,280,-2.0,True
R_2X7gx0V4sQFAFTU,Higher dispersion,Colorado,120.0,280.0,260,-2.0,True
R_2X7gx0V4sQFAFTU,Higher dispersion,Colorado,120.0,280.0,240,-1.0,True
R_2X7gx0V4sQFAFTU,Higher dispersion,Colorado,120.0,280.0,220,-1.0,True
R_2X7gx0V4sQFAFTU,Higher dispersion,Colorado,120.0,280.0,200,0.0,True
R_2ZVuOdCSQn30rLg,Higher dispersion,Florida,220.0,230.0,280,1.0,False
R_2ZVuOdCSQn30rLg,Higher dispersion,Florida,220.0,230.0,260,1.0,False
R_2ZVuOdCSQn30rLg,Higher dispersion,Florida,220.0,230.0,240,2.0,False
R_2ZVuOdCSQn30rLg,Higher dispersion,Florida,220.0,230.0,220,3.0,False
R_2ZVuOdCSQn30rLg,Higher dispersion,Florida,220.0,230.0,200,0.0,False
R_1ptmGywaMwieATV,Equal dispersion,Colorado,240.0,300.0,280,1.0,True
R_1ptmGywaMwieATV,Equal dispersion,Colorado,240.0,300.0,260,2.0,True
R_1ptmGywaMwieATV,Equal dispersion,Colorado,240.0,300.0,240,3.0,True
R_1ptmGywaMwieATV,Equal dispersion,Colorado,240.0,300.0,220,3.0,True
R_1ptmGywaMwieATV,Equal dispersion,Colorado,240.0,300.0,200,3.0,True
R_31S4BycGpuvZu8C,Equal dispersion,Florida,240.0,300.0,280,-2.0,True
R_31S4BycGpuvZu8C,Equal dispersion,Florida,240.0,300.0,260,-2.0,True
R_31S4BycGpuvZu8C,Equal dispersion,Florida,240.0,300.0,240,-2.0,True
R_31S4BycGpuvZu8C,Equal dispersion,Florida,240.0,300.0,220,-2.0,True
R_31S4BycGpuvZu8C,Equal dispersion,Florida,240.0,300.0,200,-2.0,True
R_3iwXPwButd8JvTJ,Higher dispersion,Florida,160.0,220.0,280,-1.0,True
R_3iwXPwButd8JvTJ,Higher dispersion,Florida,160.0,220.0,260,-1.0,True
R_3iwXPwButd8JvTJ,Higher dispersion,Florida,160.0,220.0,240,-1.0,True
R_3iwXPwButd8JvTJ,Higher dispersion,Florida,160.0,220.0,220,-1.0,True
R_3iwXPwButd8JvTJ,Higher dispersion,Florida,160.0,220.0,200,1.0,True
R_3GpqIMQg6FDA7tH,Equal dispersion,Florida,300.0,360.0,280,0.0,True
R_3GpqIMQg6FDA7tH,Equal dispersion,Florida,300.0,360.0,260,1.0,True
R_3GpqIMQg6FDA7tH,Equal dispersion,Florida,300.0,360.0,240,2.0,True
R_3GpqIMQg6FDA7tH,Equal dispersion,Florida,300.0,360.0,220,3.0,True
R_3GpqIMQg6FDA7tH,Equal dispersion,Florida,300.0,360.0,200,3.0,True
R_XXteO1w6oRqHwdj,Equal dispersion,Colorado,240.0,300.0,280,-1.0,True
R_XXteO1w6oRqHwdj,Equal dispersion,Colorado,240.0,300.0,260,2.0,True
R_XXteO1w6oRqHwdj,Equal dispersion,Colorado,240.0,300.0,240,3.0,True
R_XXteO1w6oRqHwdj,Equal dispersion,Colorado,240.0,300.0,220,3.0,True
R_XXteO1w6oRqHwdj,Equal dispersion,Colorado,240.0,300.0,200,3.0,True
R_eQ0iw0AVxsRlFV7,Higher dispersion,Colorado,280.0,320.0,280,2.0,True
R_eQ0iw0AVxsRlFV7,Higher dispersion,Colorado,280.0,320.0,260,3.0,True
R_eQ0iw0AVxsRlFV7,Higher dispersion,Colorado,280.0,320.0,240,3.0,True
R_eQ0iw0AVxsRlFV7,Higher dispersion,Colorado,280.0,320.0,220,3.0,True
R_eQ0iw0AVxsRlFV7,Higher dispersion,Colorado,280.0,320.0,200,3.0,True
R_1etPB9nGaNrBVnr,Equal dispersion,Colorado,240.0,300.0,280,1.0,True
R_1etPB9nGaNrBVnr,Equal dispersion,Colorado,240.0,300.0,260,1.0,True
R_1etPB9nGaNrBVnr,Equal dispersion,Colorado,240.0,300.0,240,3.0,True
R_1etPB9nGaNrBVnr,Equal dispersion,Colorado,240.0,300.0,220,3.0,True
R_1etPB9nGaNrBVnr,Equal dispersion,Colorado,240.0,300.0,200,3.0,True
R_33eBNPKAekNQ8a9,Equal dispersion,Florida,240.0,320.0,280,2.0,False
R_33eBNPKAekNQ8a9,Equal dispersion,Florida,240.0,320.0,260,1.0,False
R_33eBNPKAekNQ8a9,Equal dispersion,Florida,240.0,320.0,240,3.0,False
R_33eBNPKAekNQ8a9,Equal dispersion,Florida,240.0,320.0,220,3.0,False
R_33eBNPKAekNQ8a9,Equal dispersion,Florida,240.0,320.0,200,3.0,False
R_1pJUqjhtXgmJU1z,Higher dispersion,Colorado,130.0,275.0,280,-1.0,True
R_1pJUqjhtXgmJU1z,Higher dispersion,Colorado,130.0,275.0,260,-1.0,True
R_1pJUqjhtXgmJU1z,Higher dispersion,Colorado,130.0,275.0,240,-1.0,True
R_1pJUqjhtXgmJU1z,Higher dispersion,Colorado,130.0,275.0,220,-1.0,True
R_1pJUqjhtXgmJU1z,Higher dispersion,Colorado,130.0,275.0,200,-1.0,True
R_3iW3LV9UiK9iyLO,Equal dispersion,Colorado,240.0,320.0,280,2.0,False
R_3iW3LV9UiK9iyLO,Equal dispersion,Colorado,240.0,320.0,260,1.0,False
R_3iW3LV9UiK9iyLO,Equal dispersion,Colorado,240.0,320.0,240,1.0,False
R_3iW3LV9UiK9iyLO,Equal dispersion,Colorado,240.0,320.0,220,1.0,False
R_3iW3LV9UiK9iyLO,Equal dispersion,Colorado,240.0,320.0,200,1.0,False
R_2E00k082pu9b18v,Equal dispersion,Florida,240.0,280.0,280,-1.0,False
R_2E00k082pu9b18v,Equal dispersion,Florida,240.0,280.0,260,1.0,False
R_2E00k082pu9b18v,Equal dispersion,Florida,240.0,280.0,240,-3.0,False
R_2E00k082pu9b18v,Equal dispersion,Florida,240.0,280.0,220,0.0,False
R_2E00k082pu9b18v,Equal dispersion,Florida,240.0,280.0,200,3.0,False
R_1j88Yt96O1Nl29w,Equal dispersion,Florida,240.0,320.0,280,2.0,True
R_1j88Yt96O1Nl29w,Equal dispersion,Florida,240.0,320.0,260,3.0,True
R_1j88Yt96O1Nl29w,Equal dispersion,Florida,240.0,320.0,240,3.0,True
R_1j88Yt96O1Nl29w,Equal dispersion,Florida,240.0,320.0,220,3.0,True
R_1j88Yt96O1Nl29w,Equal dispersion,Florida,240.0,320.0,200,3.0,True
R_W7JRCG4q0GCVV8R,Higher dispersion,Florida,280.0,300.0,280,2.0,False
R_W7JRCG4q0GCVV8R,Higher dispersion,Florida,280.0,300.0,260,0.0,False
R_W7JRCG4q0GCVV8R,Higher dispersion,Florida,280.0,300.0,240,3.0,False
R_W7JRCG4q0GCVV8R,Higher dispersion,Florida,280.0,300.0,220,3.0,False
