turkid,name_manipulated,is_manipulated,sd_manipulated,is_first,value_id,value
A7TYKQXWAIV7C,White,False,Med,False,13,23
A7TYKQXWAIV7C,White,False,Med,False,14,23
A7TYKQXWAIV7C,White,False,Med,False,15,23
A7TYKQXWAIV7C,White,False,Med,False,16,25
A7TYKQXWAIV7C,White,False,Med,False,17,25
A7TYKQXWAIV7C,White,False,Med,False,18,25
A7TYKQXWAIV7C,White,False,Med,False,19,27
A7TYKQXWAIV7C,White,False,Med,False,20,27
A7TYKQXWAIV7C,White,False,Med,False,21,29
A7TYKQXWAIV7C,White,False,Med,False,22,29
A7TYKQXWAIV7C,White,False,Med,False,23,31
A7TYKQXWAIV7C,White,False,Med,False,24,31
A7TYKQXWAIV7C,White,False,Med,False,25,33
AP2TMGCOXSW8F,Red,False,Med,False,0,17
AP2TMGCOXSW8F,Red,False,Med,False,1,19
AP2TMGCOXSW8F,Red,False,Med,False,2,19
AP2TMGCOXSW8F,Red,False,Med,False,3,19
AP2TMGCOXSW8F,Red,False,Med,False,4,21
AP2TMGCOXSW8F,Red,False,Med,False,5,21
AP2TMGCOXSW8F,Red,False,Med,False,6,21
AP2TMGCOXSW8F,Red,False,Med,False,7,23
AP2TMGCOXSW8F,Red,False,Med,False,8,23
AP2TMGCOXSW8F,Red,False,Med,False,9,23
AP2TMGCOXSW8F,Red,False,Med,False,10,25
AP2TMGCOXSW8F,Red,False,Med,False,11,25
AP2TMGCOXSW8F,Red,False,Med,False,12,25
AP2TMGCOXSW8F,Red,False,Med,False,13,25
AP2TMGCOXSW8F,Red,False,Med,False,14,27
AP2TMGCOXSW8F,Red,False,Med,False,15,27
AP2TMGCOXSW8F,Red,False,Med,False,16,27
AP2TMGCOXSW8F,Red,False,Med,False,17,29
AP2TMGCOXSW8F,Red,False,Med,False,18,29
AP2TMGCOXSW8F,Red,False,Med,False,19,29
AP2TMGCOXSW8F,Red,False,Med,False,20,31
AP2TMGCOXSW8F,Red,False,Med,False,21,31
AP2TMGCOXSW8F,Red,False,Med,False,22,31
AP2TMGCOXSW8F,Red,False,Med,False,23,33
AP2TMGCOXSW8F,Red,False,Med,False,24,33
AP2TMGCOXSW8F,Red,False,Med,False,25,33
A1MG9JO2NXJVIQ,Red,False,High,False,0,11
A1MG9JO2NXJVIQ,Red,False,High,False,1,13
A1MG9JO2NXJVIQ,Red,False,High,False,2,13
A1MG9JO2NXJVIQ,Red,False,High,False,3,17
A1MG9JO2NXJVIQ,Red,False,High,False,4,17
A1MG9JO2NXJVIQ,Red,False,High,False,5,19
A1MG9JO2NXJVIQ,Red,False,High,False,6,19
A1MG9JO2NXJVIQ,Red,False,High,False,7,21
A1MG9JO2NXJVIQ,Red,False,High,False,8,21
A1MG9JO2NXJVIQ,Red,False,High,False,9,23
A1MG9JO2NXJVIQ,Red,False,High,False,10,23
A1MG9JO2NXJVIQ,Red,False,High,False,11,23
A1MG9JO2NXJVIQ,Red,False,High,False,12,23
A1MG9JO2NXJVIQ,Red,False,High,False,13,23
A1MG9JO2NXJVIQ,Red,False,High,False,14,23
A1MG9JO2NXJVIQ,Red,False,High,False,15,25
A1MG9JO2NXJVIQ,Red,False,High,False,16,25
A1MG9JO2NXJVIQ,Red,False,High,False,17,25
A1MG9JO2NXJVIQ,Red,False,High,False,18,27
A1MG9JO2NXJVIQ,Red,False,High,False,19,27
A1MG9JO2NXJVIQ,Red,False,High,False,20,29
A1MG9JO2NXJVIQ,Red,False,High,False,21,29
A1MG9JO2NXJVIQ,Red,False,High,False,22,31
A1MG9JO2NXJVIQ,Red,False,High,False,23,31
A1MG9JO2NXJVIQ,Red,False,High,False,24,33
A1MG9JO2NXJVIQ,Red,False,High,False,25,33
AR7HXP1V22A4N,White,True,Med,False,0,15
AR7HXP1V22A4N,White,True,Med,False,1,15
AR7HXP1V22A4N,White,True,Med,False,2,17
AR7HXP1V22A4N,White,True,Med,False,3,17
AR7HXP1V22A4N,White,True,Med,False,4,19
AR7HXP1V22A4N,White,True,Med,False,5,19
AR7HXP1V22A4N,White,True,Med,False,6,19
AR7HXP1V22A4N,White,True,Med,False,7,21
AR7HXP1V22A4N,White,True,Med,False,8,23
AR7HXP1V22A4N,White,True,Med,False,9,23
AR7HXP1V22A4N,White,True,Med,False,10,23
AR7HXP1V22A4N,White,True,Med,False,11,25
AR7HXP1V22A4N,White,True,Med,False,12,25
AR7HXP1V22A4N,White,True,Med,False,13,25
AR7HXP1V22A4N,White,True,Med,False,14,27
AR7HXP1V22A4N,White,True,Med,False,15,29
AR7HXP1V22A4N,White,True,Med,False,16,29
AR7HXP1V22A4N,White,True,Med,False,17,29
AR7HXP1V22A4N,White,True,Med,False,18,31
AR7HXP1V22A4N,White,True,Med,False,19,31
AR7HXP1V22A4N,White,True,Med,False,20,31
AR7HXP1V22A4N,White,True,Med,False,21,31
AR7HXP1V22A4N,White,True,Med,False,22,33
AR7HXP1V22A4N,White,True,Med,False,23,35
AR7HXP1V22A4N,White,True,Med,False,24,35
AR7HXP1V22A4N,White,True,Med,False,25,37
A16MOOKY7CMLYI,White,True,High,False,0,13
A16MOOKY7CMLYI,White,True,High,False,1,13
A16MOOKY7CMLYI,White,True,High,False,2,15
A16MOOKY7CMLYI,White,True,High,False,3,15
A16MOOKY7CMLYI,White,True,High,False,4,17
A16MOOKY7CMLYI,White,True,High,False,5,17
A16MOOKY7CMLYI,White,True,High,False,6,19
A16MOOKY7CMLYI,White,True,High,False,7,19
A16MOOKY7CMLYI,White,True,High,False,8,21
A16MOOKY7CMLYI,White,True,High,False,9,21
A16MOOKY7CMLYI,White,True,High,False,10,23
A16MOOKY7CMLYI,White,True,High,False,11,23
A16MOOKY7CMLYI,White,True,High,False,12,25
A16MOOKY7CMLYI,White,True,High,False,13,25
A16MOOKY7CMLYI,White,True,High,False,14,27
A16MOOKY7CMLYI,White,True,High,False,15,27
A16MOOKY7CMLYI,White,True,High,False,16,29
A16MOOKY7CMLYI,White,True,High,False,17,29
A16MOOKY7CMLYI,White,True,High,False,18,31
A16MOOKY7CMLYI,White,True,High,False,19,31
A16MOOKY7CMLYI,White,True,High,False,20,33
A16MOOKY7CMLYI,White,True,High,False,21,33
A16MOOKY7CMLYI,White,True,High,False,22,35
A16MOOKY7CMLYI,White,True,High,False,23,35
A16MOOKY7CMLYI,White,True,High,False,24,37
A16MOOKY7CMLYI,White,True,High,False,25,39
AB5QVTNGQHI8J,White,True,High,False,0,15
AB5QVTNGQHI8J,White,True,High,False,1,15
AB5QVTNGQHI8J,White,True,High,False,2,15
AB5QVTNGQHI8J,White,True,High,False,3,15
AB5QVTNGQHI8J,White,True,High,False,4,19
AB5QVTNGQHI8J,White,True,High,False,5,21
AB5QVTNGQHI8J,White,True,High,False,6,23
AB5QVTNGQHI8J,White,True,High,False,7,23
AB5QVTNGQHI8J,White,True,High,False,8,23
AB5QVTNGQHI8J,White,True,High,False,9,25
AB5QVTNGQHI8J,White,True,High,False,10,25
AB5QVTNGQHI8J,White,True,High,False,11,25
AB5QVTNGQHI8J,White,True,High,False,12,25
AB5QVTNGQHI8J,White,True,High,False,13,27
AB5QVTNGQHI8J,White,True,High,False,14,27
AB5QVTNGQHI8J,White,True,High,False,15,27
AB5QVTNGQHI8J,White,True,High,False,16,29
AB5QVTNGQHI8J,White,True,High,False,17,29
AB5QVTNGQHI8J,White,True,High,False,18,31
AB5QVTNGQHI8J,White,True,High,False,19,31
AB5QVTNGQHI8J,White,True,High,False,20,33
AB5QVTNGQHI8J,White,True,High,False,21,33
AB5QVTNGQHI8J,White,True,High,False,22,35
AB5QVTNGQHI8J,White,True,High,False,23,35
AB5QVTNGQHI8J,White,True,High,False,24,39
AB5QVTNGQHI8J,White,True,High,False,25,39
ADEM23FFVURH6,White,False,Low,False,0,17
ADEM23FFVURH6,White,False,Low,False,1,19
ADEM23FFVURH6,White,False,Low,False,2,21
ADEM23FFVURH6,White,False,Low,False,3,21
ADEM23FFVURH6,White,False,Low,False,4,23
ADEM23FFVURH6,White,False,Low,False,5,23
ADEM23FFVURH6,White,False,Low,False,6,25
ADEM23FFVURH6,White,False,Low,False,7,25
ADEM23FFVURH6,White,False,Low,False,8,27
ADEM23FFVURH6,White,False,Low,False,9,27
ADEM23FFVURH6,White,False,Low,False,10,29
ADEM23FFVURH6,White,False,Low,False,11,29
ADEM23FFVURH6,White,False,Low,False,12,29
ADEM23FFVURH6,White,False,Low,False,13,31
ADEM23FFVURH6,White,False,Low,False,14,31
ADEM23FFVURH6,White,False,Low,False,15,31
ADEM23FFVURH6,White,False,Low,False,16,31
ADEM23FFVURH6,White,False,Low,False,17,31
ADEM23FFVURH6,White,False,Low,False,18,31
ADEM23FFVURH6,White,False,Low,False,19,33
ADEM23FFVURH6,White,False,Low,False,20,33
ADEM23FFVURH6,White,False,Low,False,21,33
ADEM23FFVURH6,White,False,Low,False,22,33
ADEM23FFVURH6,White,False,Low,False,23,33
ADEM23FFVURH6,White,False,Low,False,24,35
ADEM23FFVURH6,White,False,Low,False,25,35
A2HMAZJN24V6H2,White,True,High,False,0,15
A2HMAZJN24V6H2,White,True,High,False,1,17
A2HMAZJN24V6H2,White,True,High,False,2,17
A2HMAZJN24V6H2,White,True,High,False,3,19
A2HMAZJN24V6H2,White,True,High,False,4,19
A2HMAZJN24V6H2,White,True,High,False,5,21
A2HMAZJN24V6H2,White,True,High,False,6,23
A2HMAZJN24V6H2,White,True,High,False,7,23
A2HMAZJN24V6H2,White,True,High,False,8,23
A2HMAZJN24V6H2,White,True,High,False,9,25
A2HMAZJN24V6H2,White,True,High,False,10,25
A2HMAZJN24V6H2,White,True,High,False,11,25
A2HMAZJN24V6H2,White,True,High,False,12,27
A2HMAZJN24V6H2,White,True,High,False,13,27
A2HMAZJN24V6H2,White,True,High,False,14,27
A2HMAZJN24V6H2,White,True,High,False,15,27
A2HMAZJN24V6H2,White,True,High,False,16,29
A2HMAZJN24V6H2,White,True,High,False,17,29
A2HMAZJN24V6H2,White,True,High,False,18,29
A2HMAZJN24V6H2,White,True,High,False,19,31
A2HMAZJN24V6H2,White,True,High,False,20,33
A2HMAZJN24V6H2,White,True,High,False,21,35
A2HMAZJN24V6H2,White,True,High,False,22,35
A2HMAZJN24V6H2,White,True,High,False,23,35
A2HMAZJN24V6H2,White,True,High,False,24,37
A2HMAZJN24V6H2,White,True,High,False,25,37
A1S22UC8F85W0T,Red,False,High,False,0,17
A1S22UC8F85W0T,Red,False,High,False,1,17
A1S22UC8F85W0T,Red,False,High,False,2,17
A1S22UC8F85W0T,Red,False,High,False,3,19
A1S22UC8F85W0T,Red,False,High,False,4,19
A1S22UC8F85W0T,Red,False,High,False,5,19
A1S22UC8F85W0T,Red,False,High,False,6,21
A1S22UC8F85W0T,Red,False,High,False,7,21
A1S22UC8F85W0T,Red,False,High,False,8,21
A1S22UC8F85W0T,Red,False,High,False,9,21
A1S22UC8F85W0T,Red,False,High,False,10,21
A1S22UC8F85W0T,Red,False,High,False,11,23
A1S22UC8F85W0T,Red,False,High,False,12,23
A1S22UC8F85W0T,Red,False,High,False,13,23
A1S22UC8F85W0T,Red,False,High,False,14,23
A1S22UC8F85W0T,Red,False,High,False,15,23
A1S22UC8F85W0T,Red,False,High,False,16,23
A1S22UC8F85W0T,Red,False,High,False,17,23
A1S22UC8F85W0T,Red,False,High,False,18,25
A1S22UC8F85W0T,Red,False,High,False,19,25
A1S22UC8F85W0T,Red,False,High,False,20,25
A1S22UC8F85W0T,Red,False,High,False,21,25
A1S22UC8F85W0T,Red,False,High,False,22,27
A1S22UC8F85W0T,Red,False,High,False,23,27
A1S22UC8F85W0T,Red,False,High,False,24,29
A1S22UC8F85W0T,Red,False,High,False,25,31
A1OKZINT6ZIUYW,Red,True,Low,False,0,21
A1OKZINT6ZIUYW,Red,True,Low,False,1,21
A1OKZINT6ZIUYW,Red,True,Low,False,2,21
A1OKZINT6ZIUYW,Red,True,Low,False,3,23
A1OKZINT6ZIUYW,Red,True,Low,False,4,23
A1OKZINT6ZIUYW,Red,True,Low,False,5,23
A1OKZINT6ZIUYW,Red,True,Low,False,6,23
A1OKZINT6ZIUYW,Red,True,Low,False,7,23
A1OKZINT6ZIUYW,Red,True,Low,False,8,23
A1OKZINT6ZIUYW,Red,True,Low,False,9,23
A1OKZINT6ZIUYW,Red,True,Low,False,10,25
A1OKZINT6ZIUYW,Red,True,Low,False,11,25
A1OKZINT6ZIUYW,Red,True,Low,False,12,25
A1OKZINT6ZIUYW,Red,True,Low,False,13,25
A1OKZINT6ZIUYW,Red,True,Low,False,14,25
A1OKZINT6ZIUYW,Red,True,Low,False,15,25
A1OKZINT6ZIUYW,Red,True,Low,False,16,25
A1OKZINT6ZIUYW,Red,True,Low,False,17,25
A1OKZINT6ZIUYW,Red,True,Low,False,18,27
A1OKZINT6ZIUYW,Red,True,Low,False,19,27
A1OKZINT6ZIUYW,Red,True,Low,False,20,27
A1OKZINT6ZIUYW,Red,True,Low,False,21,27
A1OKZINT6ZIUYW,Red,True,Low,False,22,27
A1OKZINT6ZIUYW,Red,True,Low,False,23,27
A1OKZINT6ZIUYW,Red,True,Low,False,24,27
A1OKZINT6ZIUYW,Red,True,Low,False,25,29
A1IHHCGO72SJL0,White,True,Low,False,0,23
A1IHHCGO72SJL0,White,True,Low,False,1,23
A1IHHCGO72SJL0,White,True,Low,False,2,23
A1IHHCGO72SJL0,White,True,Low,False,3,23
A1IHHCGO72SJL0,White,True,Low,False,4,23
A1IHHCGO72SJL0,White,True,Low,False,5,23
A1IHHCGO72SJL0,White,True,Low,False,6,25
A1IHHCGO72SJL0,White,True,Low,False,7,25
A1IHHCGO72SJL0,White,True,Low,False,8,25
A1IHHCGO72SJL0,White,True,Low,False,9,25
A1IHHCGO72SJL0,White,True,Low,False,10,25
A1IHHCGO72SJL0,White,True,Low,False,11,25
A1IHHCGO72SJL0,White,True,Low,False,12,25
A1IHHCGO72SJL0,White,True,Low,False,13,25
A1IHHCGO72SJL0,White,True,Low,False,14,25
A1IHHCGO72SJL0,White,True,Low,False,15,25
A1IHHCGO72SJL0,White,True,Low,False,16,25
A1IHHCGO72SJL0,White,True,Low,False,17,27
A1IHHCGO72SJL0,White,True,Low,False,18,27
A1IHHCGO72SJL0,White,True,Low,False,19,27
A1IHHCGO72SJL0,White,True,Low,False,20,27
A1IHHCGO72SJL0,White,True,Low,False,21,27
A1IHHCGO72SJL0,White,True,Low,False,22,27
A1IHHCGO72SJL0,White,True,Low,False,23,27
A1IHHCGO72SJL0,White,True,Low,False,24,27
A1IHHCGO72SJL0,White,True,Low,False,25,27
A2FMGYXYN9C5RZ,Red,True,Low,False,0,21
A2FMGYXYN9C5RZ,Red,True,Low,False,1,23
A2FMGYXYN9C5RZ,Red,True,Low,False,2,23
A2FMGYXYN9C5RZ,Red,True,Low,False,3,25
A2FMGYXYN9C5RZ,Red,True,Low,False,4,25
A2FMGYXYN9C5RZ,Red,True,Low,False,5,25
A2FMGYXYN9C5RZ,Red,True,Low,False,6,25
A2FMGYXYN9C5RZ,Red,True,Low,False,7,25
A2FMGYXYN9C5RZ,Red,True,Low,False,8,25
A2FMGYXYN9C5RZ,Red,True,Low,False,9,25
A2FMGYXYN9C5RZ,Red,True,Low,False,10,25
A2FMGYXYN9C5RZ,Red,True,Low,False,11,25
A2FMGYXYN9C5RZ,Red,True,Low,False,12,25
A2FMGYXYN9C5RZ,Red,True,Low,False,13,25
A2FMGYXYN9C5RZ,Red,True,Low,False,14,25
A2FMGYXYN9C5RZ,Red,True,Low,False,15,25
A2FMGYXYN9C5RZ,Red,True,Low,False,16,27
A2FMGYXYN9C5RZ,Red,True,Low,False,17,27
A2FMGYXYN9C5RZ,Red,True,Low,False,18,27
A2FMGYXYN9C5RZ,Red,True,Low,False,19,27
A2FMGYXYN9C5RZ,Red,True,Low,False,20,27
A2FMGYXYN9C5RZ,Red,True,Low,False,21,29
A2FMGYXYN9C5RZ,Red,True,Low,False,22,29
A2FMGYXYN9C5RZ,Red,True,Low,False,23,29
A2FMGYXYN9C5RZ,Red,True,Low,False,24,29
A2FMGYXYN9C5RZ,Red,True,Low,False,25,29
ACRJ2NJHT38X,White,True,Med,False,0,17
ACRJ2NJHT38X,White,True,Med,False,1,17
ACRJ2NJHT38X,White,True,Med,False,2,17
ACRJ2NJHT38X,White,True,Med,False,3,19
ACRJ2NJHT38X,White,True,Med,False,4,19
ACRJ2NJHT38X,White,True,Med,False,5,19
ACRJ2NJHT38X,White,True,Med,False,6,21
ACRJ2NJHT38X,White,True,Med,False,7,21
ACRJ2NJHT38X,White,True,Med,False,8,21
ACRJ2NJHT38X,White,True,Med,False,9,23
ACRJ2NJHT38X,White,True,Med,False,10,23
ACRJ2NJHT38X,White,True,Med,False,11,23
ACRJ2NJHT38X,White,True,Med,False,12,23
ACRJ2NJHT38X,White,True,Med,False,13,25
ACRJ2NJHT38X,White,True,Med,False,14,27
ACRJ2NJHT38X,White,True,Med,False,15,27
ACRJ2NJHT38X,White,True,Med,False,16,27
ACRJ2NJHT38X,White,True,Med,False,17,29
ACRJ2NJHT38X,White,True,Med,False,18,29
ACRJ2NJHT38X,White,True,Med,False,19,29
ACRJ2NJHT38X,White,True,Med,False,20,29
ACRJ2NJHT38X,White,True,Med,False,21,31
ACRJ2NJHT38X,White,True,Med,False,22,31
ACRJ2NJHT38X,White,True,Med,False,23,31
ACRJ2NJHT38X,White,True,Med,False,24,31
ACRJ2NJHT38X,White,True,Med,False,25,31
A2XXUORBL2OFYY,Red,True,Med,False,0,21
A2XXUORBL2OFYY,Red,True,Med,False,1,23
A2XXUORBL2OFYY,Red,True,Med,False,2,23
A2XXUORBL2OFYY,Red,True,Med,False,3,25
A2XXUORBL2OFYY,Red,True,Med,False,4,25
A2XXUORBL2OFYY,Red,True,Med,False,5,27
A2XXUORBL2OFYY,Red,True,Med,False,6,27
A2XXUORBL2OFYY,Red,True,Med,False,7,29
A2XXUORBL2OFYY,Red,True,Med,False,8,29
A2XXUORBL2OFYY,Red,True,Med,False,9,29
A2XXUORBL2OFYY,Red,True,Med,False,10,29
A2XXUORBL2OFYY,Red,True,Med,False,11,29
A2XXUORBL2OFYY,Red,True,Med,False,12,29
A2XXUORBL2OFYY,Red,True,Med,False,13,31
A2XXUORBL2OFYY,Red,True,Med,False,14,31
A2XXUORBL2OFYY,Red,True,Med,False,15,31
A2XXUORBL2OFYY,Red,True,Med,False,16,31
A2XXUORBL2OFYY,Red,True,Med,False,17,31
A2XXUORBL2OFYY,Red,True,Med,False,18,33
A2XXUORBL2OFYY,Red,True,Med,False,19,33
A2XXUORBL2OFYY,Red,True,Med,False,20,33
A2XXUORBL2OFYY,Red,True,Med,False,21,33
A2XXUORBL2OFYY,Red,True,Med,False,22,35
A2XXUORBL2OFYY,Red,True,Med,False,23,35
A2XXUORBL2OFYY,Red,True,Med,False,24,37
A2XXUORBL2OFYY,Red,True,Med,False,25,37
A1W1H4Q2MFHHIT,Red,False,Med,False,0,17
A1W1H4Q2MFHHIT,Red,False,Med,False,1,17
A1W1H4Q2MFHHIT,Red,False,Med,False,2,19
A1W1H4Q2MFHHIT,Red,False,Med,False,3,19
A1W1H4Q2MFHHIT,Red,False,Med,False,4,21
A1W1H4Q2MFHHIT,Red,False,Med,False,5,21
A1W1H4Q2MFHHIT,Red,False,Med,False,6,21
A1W1H4Q2MFHHIT,Red,False,Med,False,7,21
A1W1H4Q2MFHHIT,Red,False,Med,False,8,23
A1W1H4Q2MFHHIT,Red,False,Med,False,9,23
A1W1H4Q2MFHHIT,Red,False,Med,False,10,23
A1W1H4Q2MFHHIT,Red,False,Med,False,11,23
A1W1H4Q2MFHHIT,Red,False,Med,False,12,25
A1W1H4Q2MFHHIT,Red,False,Med,False,13,25
A1W1H4Q2MFHHIT,Red,False,Med,False,14,27
A1W1H4Q2MFHHIT,Red,False,Med,False,15,27
A1W1H4Q2MFHHIT,Red,False,Med,False,16,27
A1W1H4Q2MFHHIT,Red,False,Med,False,17,29
A1W1H4Q2MFHHIT,Red,False,Med,False,18,29
A1W1H4Q2MFHHIT,Red,False,Med,False,19,31
A1W1H4Q2MFHHIT,Red,False,Med,False,20,31
A1W1H4Q2MFHHIT,Red,False,Med,False,21,33
A1W1H4Q2MFHHIT,Red,False,Med,False,22,33
A1W1H4Q2MFHHIT,Red,False,Med,False,23,33
A1W1H4Q2MFHHIT,Red,False,Med,False,24,35
A1W1H4Q2MFHHIT,Red,False,Med,False,25,37
A7Q8QELSVUV4A,White,False,High,False,0,17
A7Q8QELSVUV4A,White,False,High,False,1,19
A7Q8QELSVUV4A,White,False,High,False,2,19
A7Q8QELSVUV4A,White,False,High,False,3,21
A7Q8QELSVUV4A,White,False,High,False,4,21
A7Q8QELSVUV4A,White,False,High,False,5,21
A7Q8QELSVUV4A,White,False,High,False,6,21
A7Q8QELSVUV4A,White,False,High,False,7,23
A7Q8QELSVUV4A,White,False,High,False,8,23
A7Q8QELSVUV4A,White,False,High,False,9,23
A7Q8QELSVUV4A,White,False,High,False,10,23
A7Q8QELSVUV4A,White,False,High,False,11,25
A7Q8QELSVUV4A,White,False,High,False,12,25
A7Q8QELSVUV4A,White,False,High,False,13,25
A7Q8QELSVUV4A,White,False,High,False,14,25
A7Q8QELSVUV4A,White,False,High,False,15,27
A7Q8QELSVUV4A,White,False,High,False,16,27
A7Q8QELSVUV4A,White,False,High,False,17,27
A7Q8QELSVUV4A,White,False,High,False,18,27
A7Q8QELSVUV4A,White,False,High,False,19,29
A7Q8QELSVUV4A,White,False,High,False,20,29
A7Q8QELSVUV4A,White,False,High,False,21,29
A7Q8QELSVUV4A,White,False,High,False,22,29
A7Q8QELSVUV4A,White,False,High,False,23,31
A7Q8QELSVUV4A,White,False,High,False,24,33
A7Q8QELSVUV4A,White,False,High,False,25,35
A2I389NPJOZMLT,Red,True,High,False,0,13
A2I389NPJOZMLT,Red,True,High,False,1,13
A2I389NPJOZMLT,Red,True,High,False,2,13
A2I389NPJOZMLT,Red,True,High,False,3,13
A2I389NPJOZMLT,Red,True,High,False,4,13
A2I389NPJOZMLT,Red,True,High,False,5,13
A2I389NPJOZMLT,Red,True,High,False,6,13
A2I389NPJOZMLT,Red,True,High,False,7,17
A2I389NPJOZMLT,Red,True,High,False,8,17
A2I389NPJOZMLT,Red,True,High,False,9,21
A2I389NPJOZMLT,Red,True,High,False,10,21
A2I389NPJOZMLT,Red,True,High,False,11,21
A2I389NPJOZMLT,Red,True,High,False,12,21
A2I389NPJOZMLT,Red,True,High,False,13,25
A2I389NPJOZMLT,Red,True,High,False,14,25
A2I389NPJOZMLT,Red,True,High,False,15,25
A2I389NPJOZMLT,Red,True,High,False,16,25
A2I389NPJOZMLT,Red,True,High,False,17,25
A2I389NPJOZMLT,Red,True,High,False,18,25
A2I389NPJOZMLT,Red,True,High,False,19,25
A2I389NPJOZMLT,Red,True,High,False,20,31
A2I389NPJOZMLT,Red,True,High,False,21,31
A2I389NPJOZMLT,Red,True,High,False,22,31
A2I389NPJOZMLT,Red,True,High,False,23,31
A2I389NPJOZMLT,Red,True,High,False,24,31
A2I389NPJOZMLT,Red,True,High,False,25,31
A1ZW3Z8T0H3GJT,Red,False,Low,False,0,23
A1ZW3Z8T0H3GJT,Red,False,Low,False,1,23
A1ZW3Z8T0H3GJT,Red,False,Low,False,2,25
A1ZW3Z8T0H3GJT,Red,False,Low,False,3,25
A1ZW3Z8T0H3GJT,Red,False,Low,False,4,25
A1ZW3Z8T0H3GJT,Red,False,Low,False,5,25
A1ZW3Z8T0H3GJT,Red,False,Low,False,6,27
A1ZW3Z8T0H3GJT,Red,False,Low,False,7,27
A1ZW3Z8T0H3GJT,Red,False,Low,False,8,27
A1ZW3Z8T0H3GJT,Red,False,Low,False,9,27
A1ZW3Z8T0H3GJT,Red,False,Low,False,10,27
A1ZW3Z8T0H3GJT,Red,False,Low,False,11,27
A1ZW3Z8T0H3GJT,Red,False,Low,False,12,27
A1ZW3Z8T0H3GJT,Red,False,Low,False,13,29
A1ZW3Z8T0H3GJT,Red,False,Low,False,14,29
A1ZW3Z8T0H3GJT,Red,False,Low,False,15,29
A1ZW3Z8T0H3GJT,Red,False,Low,False,16,29
A1ZW3Z8T0H3GJT,Red,False,Low,False,17,29
A1ZW3Z8T0H3GJT,Red,False,Low,False,18,29
A1ZW3Z8T0H3GJT,Red,False,Low,False,19,31
A1ZW3Z8T0H3GJT,Red,False,Low,False,20,31
A1ZW3Z8T0H3GJT,Red,False,Low,False,21,31
A1ZW3Z8T0H3GJT,Red,False,Low,False,22,31
A1ZW3Z8T0H3GJT,Red,False,Low,False,23,33
A1ZW3Z8T0H3GJT,Red,False,Low,False,24,33
A1ZW3Z8T0H3GJT,Red,False,Low,False,25,35
A30Y3H3UJ9QKWV,Red,True,Low,False,0,21
A30Y3H3UJ9QKWV,Red,True,Low,False,1,21
A30Y3H3UJ9QKWV,Red,True,Low,False,2,23
A30Y3H3UJ9QKWV,Red,True,Low,False,3,23
A30Y3H3UJ9QKWV,Red,True,Low,False,4,23
A30Y3H3UJ9QKWV,Red,True,Low,False,5,23
A30Y3H3UJ9QKWV,Red,True,Low,False,6,23
A30Y3H3UJ9QKWV,Red,True,Low,False,7,23
A30Y3H3UJ9QKWV,Red,True,Low,False,8,25
A30Y3H3UJ9QKWV,Red,True,Low,False,9,25
A30Y3H3UJ9QKWV,Red,True,Low,False,10,25
A30Y3H3UJ9QKWV,Red,True,Low,False,11,25
A30Y3H3UJ9QKWV,Red,True,Low,False,12,25
A30Y3H3UJ9QKWV,Red,True,Low,False,13,25
A30Y3H3UJ9QKWV,Red,True,Low,False,14,25
A30Y3H3UJ9QKWV,Red,True,Low,False,15,25
A30Y3H3UJ9QKWV,Red,True,Low,False,16,25
A30Y3H3UJ9QKWV,Red,True,Low,False,17,25
A30Y3H3UJ9QKWV,Red,True,Low,False,18,25
A30Y3H3UJ9QKWV,Red,True,Low,False,19,25
A30Y3H3UJ9QKWV,Red,True,Low,False,20,25
A30Y3H3UJ9QKWV,Red,True,Low,False,21,27
A30Y3H3UJ9QKWV,Red,True,Low,False,22,27
A30Y3H3UJ9QKWV,Red,True,Low,False,23,27
A30Y3H3UJ9QKWV,Red,True,Low,False,24,27
A30Y3H3UJ9QKWV,Red,True,Low,False,25,27
A2AZM0G966C5IL,Red,True,High,False,0,17
A2AZM0G966C5IL,Red,True,High,False,1,19
A2AZM0G966C5IL,Red,True,High,False,2,21
A2AZM0G966C5IL,Red,True,High,False,3,21
A2AZM0G966C5IL,Red,True,High,False,4,21
A2AZM0G966C5IL,Red,True,High,False,5,23
A2AZM0G966C5IL,Red,True,High,False,6,23
A2AZM0G966C5IL,Red,True,High,False,7,23
A2AZM0G966C5IL,Red,True,High,False,8,25
A2AZM0G966C5IL,Red,True,High,False,9,25
A2AZM0G966C5IL,Red,True,High,False,10,27
A2AZM0G966C5IL,Red,True,High,False,11,27
A2AZM0G966C5IL,Red,True,High,False,12,27
A2AZM0G966C5IL,Red,True,High,False,13,29
A2AZM0G966C5IL,Red,True,High,False,14,29
A2AZM0G966C5IL,Red,True,High,False,15,29
A2AZM0G966C5IL,Red,True,High,False,16,31
A2AZM0G966C5IL,Red,True,High,False,17,31
A2AZM0G966C5IL,Red,True,High,False,18,31
A2AZM0G966C5IL,Red,True,High,False,19,31
A2AZM0G966C5IL,Red,True,High,False,20,35
A2AZM0G966C5IL,Red,True,High,False,21,35
A2AZM0G966C5IL,Red,True,High,False,22,37
A2AZM0G966C5IL,Red,True,High,False,23,37
A2AZM0G966C5IL,Red,True,High,False,24,37
A2AZM0G966C5IL,Red,True,High,False,25,37
A3RGXN4L9MCK33,White,True,Low,False,0,15
A3RGXN4L9MCK33,White,True,Low,False,1,15
